Epoch,Train Loss,Recall@5,MRR5,Best Epoch for Recall@5,Best Epoch for MRR5,Train Loss,Recall@10,MRR10,Best Epoch for Recall@10,Best Epoch for MRR10,Train Loss,Recall@20,MRR20,Best Epoch for Recall@20,Best Epoch for MRR20
18,"tensor(19188.2734, device='cuda:0', grad_fn=<AddBackward0>)",18.907335907335906,12.39234234234234,2,2,"tensor(19188.2734, device='cuda:0', grad_fn=<AddBackward0>)",24.235521235521233,13.102315070172214,2,2,"tensor(19188.2734, device='cuda:0', grad_fn=<AddBackward0>)",29.131274131274132,13.44159729345488,2,2
19,"tensor(19061.2188, device='cuda:0', grad_fn=<AddBackward0>)",18.783783783783782,12.391698841698842,2,2,"tensor(19061.2188, device='cuda:0', grad_fn=<AddBackward0>)",24.003861003861005,13.095716124287552,2,2,"tensor(19061.2188, device='cuda:0', grad_fn=<AddBackward0>)",29.212355212355213,13.454451333863096,2,2
20,"tensor(18950.4375, device='cuda:0', grad_fn=<AddBackward0>)",18.725868725868725,12.225418275418274,2,2,"tensor(18950.4375, device='cuda:0', grad_fn=<AddBackward0>)",23.84942084942085,12.908806765949624,2,2,"tensor(18950.4375, device='cuda:0', grad_fn=<AddBackward0>)",29.07335907335907,13.268743070362929,2,2
21,"tensor(18843.9062, device='cuda:0', grad_fn=<AddBackward0>)",18.54826254826255,12.20926640926641,2,2,"tensor(18843.9062, device='cuda:0', grad_fn=<AddBackward0>)",23.67953667953668,12.895648709934424,2,2,"tensor(18843.9062, device='cuda:0', grad_fn=<AddBackward0>)",28.687258687258687,13.24273316524533,2,2
22,"tensor(18727.4668, device='cuda:0', grad_fn=<AddBackward0>)",18.505791505791507,12.187580437580438,2,2,"tensor(18727.4668, device='cuda:0', grad_fn=<AddBackward0>)",23.532818532818535,12.858219954648526,2,2,"tensor(18727.4668, device='cuda:0', grad_fn=<AddBackward0>)",28.58301158301158,13.209794559894073,2,2
23,"tensor(18659.2383, device='cuda:0', grad_fn=<AddBackward0>)",18.355212355212355,12.103989703989704,2,2,"tensor(18659.2383, device='cuda:0', grad_fn=<AddBackward0>)",23.42857142857143,12.785394067536924,2,2,"tensor(18659.2383, device='cuda:0', grad_fn=<AddBackward0>)",28.42084942084942,13.133152049776331,2,2
24,"tensor(18559.0098, device='cuda:0', grad_fn=<AddBackward0>)",18.293436293436294,12.036293436293438,2,2,"tensor(18559.0098, device='cuda:0', grad_fn=<AddBackward0>)",23.13899613899614,12.68376846233989,2,2,"tensor(18559.0098, device='cuda:0', grad_fn=<AddBackward0>)",28.08494208494208,13.028369915178848,2,2
25,"tensor(18457.3750, device='cuda:0', grad_fn=<AddBackward0>)",18.37837837837838,12.010489060489059,2,2,"tensor(18457.3750, device='cuda:0', grad_fn=<AddBackward0>)",23.18146718146718,12.651504565790281,2,2,"tensor(18457.3750, device='cuda:0', grad_fn=<AddBackward0>)",28.057915057915057,12.991623102287628,2,2
26,"tensor(18399.4844, device='cuda:0', grad_fn=<AddBackward0>)",18.06177606177606,11.844594594594593,2,2,"tensor(18399.4844, device='cuda:0', grad_fn=<AddBackward0>)",22.8030888030888,12.48363669792241,2,2,"tensor(18399.4844, device='cuda:0', grad_fn=<AddBackward0>)",27.756756756756758,12.824431815453488,2,2
27,"tensor(18325.0117, device='cuda:0', grad_fn=<AddBackward0>)",18.027027027027025,11.727863577863578,2,2,"tensor(18325.0117, device='cuda:0', grad_fn=<AddBackward0>)",22.82625482625483,12.369916344916348,2,2,"tensor(18325.0117, device='cuda:0', grad_fn=<AddBackward0>)",27.54440154440154,12.693629385972377,2,2
28,"tensor(18279.5859, device='cuda:0', grad_fn=<AddBackward0>)",17.90733590733591,11.71010296010296,2,2,"tensor(18279.5859, device='cuda:0', grad_fn=<AddBackward0>)",22.722007722007724,12.355717962860819,2,2,"tensor(18279.5859, device='cuda:0', grad_fn=<AddBackward0>)",27.47876447876448,12.688059893953305,2,2
29,"tensor(18179.3398, device='cuda:0', grad_fn=<AddBackward0>)",17.664092664092664,11.67895752895753,2,2,"tensor(18179.3398, device='cuda:0', grad_fn=<AddBackward0>)",22.355212355212355,12.30803916161059,2,2,"tensor(18179.3398, device='cuda:0', grad_fn=<AddBackward0>)",27.231660231660232,12.644413991710543,2,2
