Epoch,Train Loss,Recall@5,MRR5,Best Epoch for Recall@5,Best Epoch for MRR5,Train Loss,Recall@10,MRR10,Best Epoch for Recall@10,Best Epoch for MRR10,Train Loss,Recall@20,MRR20,Best Epoch for Recall@20,Best Epoch for MRR20
18,"tensor(19691.6973, device='cuda:0', grad_fn=<AddBackward0>)",40.01315789473684,27.722039473684212,5,13,"tensor(19691.6973, device='cuda:0', grad_fn=<AddBackward0>)",47.9078947368421,28.7906589390142,5,13,"tensor(19691.6973, device='cuda:0', grad_fn=<AddBackward0>)",55.75,29.330513389768214,6,13
19,"tensor(19655.3027, device='cuda:0', grad_fn=<AddBackward0>)",40.13815789473684,27.779824561403505,5,13,"tensor(19655.3027, device='cuda:0', grad_fn=<AddBackward0>)",48.046052631578945,28.840927840434418,5,13,"tensor(19655.3027, device='cuda:0', grad_fn=<AddBackward0>)",55.93421052631579,29.383561062622498,6,13
20,"tensor(19588.2617, device='cuda:0', grad_fn=<AddBackward0>)",40.07236842105264,27.616228070175442,5,13,"tensor(19588.2617, device='cuda:0', grad_fn=<AddBackward0>)",47.776315789473685,28.64509189640769,5,13,"tensor(19588.2617, device='cuda:0', grad_fn=<AddBackward0>)",55.61184210526315,29.1865822043171,6,13
21,"tensor(19532.6895, device='cuda:0', grad_fn=<AddBackward0>)",39.82236842105264,27.726864035087722,5,13,"tensor(19532.6895, device='cuda:0', grad_fn=<AddBackward0>)",47.901315789473685,28.81189954051796,5,13,"tensor(19532.6895, device='cuda:0', grad_fn=<AddBackward0>)",55.585526315789465,29.343084612569143,6,13
22,"tensor(19501.6641, device='cuda:0', grad_fn=<AddBackward0>)",39.92763157894737,27.60679824561404,5,13,"tensor(19501.6641, device='cuda:0', grad_fn=<AddBackward0>)",47.96052631578947,28.689700814536344,5,13,"tensor(19501.6641, device='cuda:0', grad_fn=<AddBackward0>)",55.61184210526315,29.221437217990403,6,13
23,"tensor(19443.8691, device='cuda:0', grad_fn=<AddBackward0>)",39.73026315789473,27.63552631578947,5,13,"tensor(19443.8691, device='cuda:0', grad_fn=<AddBackward0>)",47.53947368421053,28.69005847953216,5,13,"tensor(19443.8691, device='cuda:0', grad_fn=<AddBackward0>)",55.46710526315789,29.243827704853807,6,13
24,"tensor(19411.3125, device='cuda:0', grad_fn=<AddBackward0>)",39.94078947368421,27.726754385964913,5,13,"tensor(19411.3125, device='cuda:0', grad_fn=<AddBackward0>)",47.63157894736842,28.76032007101086,5,13,"tensor(19411.3125, device='cuda:0', grad_fn=<AddBackward0>)",55.33552631578947,29.295032123404084,6,13
25,"tensor(19353.7559, device='cuda:0', grad_fn=<AddBackward0>)",39.828947368421055,27.57894736842105,5,13,"tensor(19353.7559, device='cuda:0', grad_fn=<AddBackward0>)",47.671052631578945,28.63002819548872,5,13,"tensor(19353.7559, device='cuda:0', grad_fn=<AddBackward0>)",55.375,29.166728906034812,6,13
26,"tensor(19319.7715, device='cuda:0', grad_fn=<AddBackward0>)",39.81578947368421,27.551535087719298,5,13,"tensor(19319.7715, device='cuda:0', grad_fn=<AddBackward0>)",47.598684210526315,28.59877036340852,5,13,"tensor(19319.7715, device='cuda:0', grad_fn=<AddBackward0>)",55.33552631578947,29.134516849916785,6,13
27,"tensor(19284.4863, device='cuda:0', grad_fn=<AddBackward0>)",39.51315789473684,27.407456140350877,5,13,"tensor(19284.4863, device='cuda:0', grad_fn=<AddBackward0>)",47.440789473684205,28.476749164578113,5,13,"tensor(19284.4863, device='cuda:0', grad_fn=<AddBackward0>)",55.401315789473685,29.028751437828546,6,13
28,"tensor(19247.4043, device='cuda:0', grad_fn=<AddBackward0>)",39.82236842105264,27.724451754385964,5,13,"tensor(19247.4043, device='cuda:0', grad_fn=<AddBackward0>)",47.57236842105263,28.76502715121136,5,13,"tensor(19247.4043, device='cuda:0', grad_fn=<AddBackward0>)",55.33552631578947,29.30230172759477,6,13
29,"tensor(19204.2227, device='cuda:0', grad_fn=<AddBackward0>)",39.5328947368421,27.55076754385965,5,13,"tensor(19204.2227, device='cuda:0', grad_fn=<AddBackward0>)",47.3421052631579,28.59546000417711,5,13,"tensor(19204.2227, device='cuda:0', grad_fn=<AddBackward0>)",55.2171052631579,29.13915918334965,6,13
