Epoch,Train Loss,Recall@5,MRR5,Best Epoch for Recall@5,Best Epoch for MRR5,Train Loss,Recall@10,MRR10,Best Epoch for Recall@10,Best Epoch for MRR10,Train Loss,Recall@20,MRR20,Best Epoch for Recall@20,Best Epoch for MRR20
17,"tensor(24304.3535, device='cuda:0', grad_fn=<AddBackward0>)",20.15830115830116,13.422200772200773,7,5,"tensor(24304.3535, device='cuda:0', grad_fn=<AddBackward0>)",25.254826254826256,14.101202733345591,7,5,"tensor(24304.3535, device='cuda:0', grad_fn=<AddBackward0>)",30.19305019305019,14.443726215132674,7,5
18,"tensor(24129.9258, device='cuda:0', grad_fn=<AddBackward0>)",19.733590733590734,13.212741312741313,7,5,"tensor(24129.9258, device='cuda:0', grad_fn=<AddBackward0>)",24.69111969111969,13.869035361892507,7,5,"tensor(24129.9258, device='cuda:0', grad_fn=<AddBackward0>)",29.779922779922778,14.225936331520145,7,5
19,"tensor(23995.3320, device='cuda:0', grad_fn=<AddBackward0>)",19.28571428571429,13.014414414414412,7,5,"tensor(23995.3320, device='cuda:0', grad_fn=<AddBackward0>)",24.11196911196911,13.659647913219342,7,5,"tensor(23995.3320, device='cuda:0', grad_fn=<AddBackward0>)",29.003861003861005,14.000655706781314,7,5
20,"tensor(23867.8047, device='cuda:0', grad_fn=<AddBackward0>)",19.27027027027027,12.946267696267697,7,5,"tensor(23867.8047, device='cuda:0', grad_fn=<AddBackward0>)",24.281853281853284,13.618151314579888,7,5,"tensor(23867.8047, device='cuda:0', grad_fn=<AddBackward0>)",29.06177606177606,13.948937260762781,7,5
21,"tensor(23670.2480, device='cuda:0', grad_fn=<AddBackward0>)",18.915057915057915,12.654826254826258,7,5,"tensor(23670.2480, device='cuda:0', grad_fn=<AddBackward0>)",23.54054054054054,13.275433596862172,7,5,"tensor(23670.2480, device='cuda:0', grad_fn=<AddBackward0>)",28.35135135135135,13.612289229156765,7,5
22,"tensor(23558.0703, device='cuda:0', grad_fn=<AddBackward0>)",18.285714285714285,12.29054054054054,7,5,"tensor(23558.0703, device='cuda:0', grad_fn=<AddBackward0>)",22.814671814671815,12.892786664215237,7,5,"tensor(23558.0703, device='cuda:0', grad_fn=<AddBackward0>)",27.436293436293436,13.21277082515473,7,5
23,"tensor(23449.8145, device='cuda:0', grad_fn=<AddBackward0>)",18.474903474903474,12.28963963963964,7,5,"tensor(23449.8145, device='cuda:0', grad_fn=<AddBackward0>)",23.18146718146718,12.916006312434883,7,5,"tensor(23449.8145, device='cuda:0', grad_fn=<AddBackward0>)",27.764478764478767,13.233072780203475,7,5
24,"tensor(23315.2988, device='cuda:0', grad_fn=<AddBackward0>)",18.324324324324323,12.205984555984555,7,5,"tensor(23315.2988, device='cuda:0', grad_fn=<AddBackward0>)",22.976833976833976,12.820342281056568,7,5,"tensor(23315.2988, device='cuda:0', grad_fn=<AddBackward0>)",27.7027027027027,13.147846223891113,7,5
25,"tensor(23162.1836, device='cuda:0', grad_fn=<AddBackward0>)",17.563706563706564,11.915765765765766,7,5,"tensor(23162.1836, device='cuda:0', grad_fn=<AddBackward0>)",21.976833976833976,12.5016731016731,7,5,"tensor(23162.1836, device='cuda:0', grad_fn=<AddBackward0>)",26.297297297297295,12.799592730867609,7,5
26,"tensor(23106.2227, device='cuda:0', grad_fn=<AddBackward0>)",17.89189189189189,11.914607464607464,7,5,"tensor(23106.2227, device='cuda:0', grad_fn=<AddBackward0>)",22.55598455598456,12.532985536556968,7,5,"tensor(23106.2227, device='cuda:0', grad_fn=<AddBackward0>)",26.891891891891888,12.834769415629655,7,5
27,"tensor(22979.3223, device='cuda:0', grad_fn=<AddBackward0>)",17.783783783783782,11.951930501930502,7,5,"tensor(22979.3223, device='cuda:0', grad_fn=<AddBackward0>)",22.393822393822393,12.563545688545688,7,5,"tensor(22979.3223, device='cuda:0', grad_fn=<AddBackward0>)",26.84169884169884,12.872291665823287,7,5
28,"tensor(22870.8633, device='cuda:0', grad_fn=<AddBackward0>)",17.38223938223938,11.722651222651221,7,5,"tensor(22870.8633, device='cuda:0', grad_fn=<AddBackward0>)",21.656370656370658,12.287166758595328,7,5,"tensor(22870.8633, device='cuda:0', grad_fn=<AddBackward0>)",25.876447876447877,12.579854060714302,7,5
29,"tensor(22801.1621, device='cuda:0', grad_fn=<AddBackward0>)",17.409266409266408,11.6993564993565,7,5,"tensor(22801.1621, device='cuda:0', grad_fn=<AddBackward0>)",22.023166023166024,12.312816387816389,7,5,"tensor(22801.1621, device='cuda:0', grad_fn=<AddBackward0>)",26.45945945945946,12.620888390055793,7,5
