Epoch,Train Loss,Recall@5,MRR5,Best Epoch for Recall@5,Best Epoch for MRR5,Train Loss,Recall@10,MRR10,Best Epoch for Recall@10,Best Epoch for MRR10,Train Loss,Recall@20,MRR20,Best Epoch for Recall@20,Best Epoch for MRR20
0,"tensor(31483.2168, device='cuda:0', grad_fn=<AddBackward0>)",38.36184210526316,26.099890350877192,0,0,"tensor(31483.2168, device='cuda:0', grad_fn=<AddBackward0>)",45.4078947368421,27.04345499164578,0,0,"tensor(31483.2168, device='cuda:0', grad_fn=<AddBackward0>)",53.03947368421053,27.574075791249292,0,0
1,"tensor(27693.7559, device='cuda:0', grad_fn=<AddBackward0>)",39.546052631578945,26.666447368421053,1,1,"tensor(27693.7559, device='cuda:0', grad_fn=<AddBackward0>)",47.0921052631579,27.67204208437761,1,1,"tensor(27693.7559, device='cuda:0', grad_fn=<AddBackward0>)",54.86184210526316,28.208578042897024,1,1
2,"tensor(26904.5234, device='cuda:0', grad_fn=<AddBackward0>)",39.80263157894737,26.91513157894737,2,2,"tensor(26904.5234, device='cuda:0', grad_fn=<AddBackward0>)",47.21052631578947,27.91357299498747,2,2,"tensor(26904.5234, device='cuda:0', grad_fn=<AddBackward0>)",55.25,28.472696704400917,2,2
3,"tensor(26506.9121, device='cuda:0', grad_fn=<AddBackward0>)",39.796052631578945,27.04813596491228,2,3,"tensor(26506.9121, device='cuda:0', grad_fn=<AddBackward0>)",47.83552631578947,28.12392439431913,3,3,"tensor(26506.9121, device='cuda:0', grad_fn=<AddBackward0>)",55.763157894736835,28.672953981003513,3,3
4,"tensor(26191.8691, device='cuda:0', grad_fn=<AddBackward0>)",39.796052631578945,26.544078947368423,2,3,"tensor(26191.8691, device='cuda:0', grad_fn=<AddBackward0>)",48.006578947368425,27.64674968671679,4,3,"tensor(26191.8691, device='cuda:0', grad_fn=<AddBackward0>)",55.69078947368421,28.178265670387994,3,3
5,"tensor(25982.3691, device='cuda:0', grad_fn=<AddBackward0>)",40.03947368421053,27.049561403508772,5,5,"tensor(25982.3691, device='cuda:0', grad_fn=<AddBackward0>)",48.0921052631579,28.13253707184628,5,5,"tensor(25982.3691, device='cuda:0', grad_fn=<AddBackward0>)",55.61184210526315,28.65110755181509,3,3
6,"tensor(25849.8164, device='cuda:0', grad_fn=<AddBackward0>)",40.08552631578947,26.990021929824564,6,5,"tensor(25849.8164, device='cuda:0', grad_fn=<AddBackward0>)",48.046052631578945,28.057602339181287,5,5,"tensor(25849.8164, device='cuda:0', grad_fn=<AddBackward0>)",55.86184210526316,28.596564026873267,6,3
7,"tensor(25686.1992, device='cuda:0', grad_fn=<AddBackward0>)",39.96710526315789,26.860526315789475,6,5,"tensor(25686.1992, device='cuda:0', grad_fn=<AddBackward0>)",47.98684210526316,27.936849937343354,5,5,"tensor(25686.1992, device='cuda:0', grad_fn=<AddBackward0>)",55.85526315789474,28.48115806087866,6,3
8,"tensor(25576.9219, device='cuda:0', grad_fn=<AddBackward0>)",40.13815789473684,27.09802631578947,8,8,"tensor(25576.9219, device='cuda:0', grad_fn=<AddBackward0>)",47.868421052631575,28.138630430242273,5,8,"tensor(25576.9219, device='cuda:0', grad_fn=<AddBackward0>)",55.76973684210527,28.687745917862173,6,8
9,"tensor(25443.0020, device='cuda:0', grad_fn=<AddBackward0>)",39.98026315789473,27.275767543859647,8,9,"tensor(25443.0020, device='cuda:0', grad_fn=<AddBackward0>)",47.756578947368425,28.315977443609018,5,9,"tensor(25443.0020, device='cuda:0', grad_fn=<AddBackward0>)",55.70394736842105,28.866518842829535,6,9
10,"tensor(25379.1777, device='cuda:0', grad_fn=<AddBackward0>)",39.73026315789473,27.3343201754386,8,10,"tensor(25379.1777, device='cuda:0', grad_fn=<AddBackward0>)",47.901315789473685,28.42529761904762,5,10,"tensor(25379.1777, device='cuda:0', grad_fn=<AddBackward0>)",55.506578947368425,28.95188180731988,6,10
11,"tensor(25290.6758, device='cuda:0', grad_fn=<AddBackward0>)",40.059210526315795,27.16973684210526,8,10,"tensor(25290.6758, device='cuda:0', grad_fn=<AddBackward0>)",47.85526315789474,28.207205513784462,5,10,"tensor(25290.6758, device='cuda:0', grad_fn=<AddBackward0>)",55.815789473684205,28.754860864110093,6,10
12,"tensor(25214.7344, device='cuda:0', grad_fn=<AddBackward0>)",39.796052631578945,27.054166666666667,8,10,"tensor(25214.7344, device='cuda:0', grad_fn=<AddBackward0>)",47.81578947368421,28.134907581453632,5,10,"tensor(25214.7344, device='cuda:0', grad_fn=<AddBackward0>)",55.76973684210527,28.68600489914599,6,10
13,"tensor(25142.2988, device='cuda:0', grad_fn=<AddBackward0>)",39.83552631578947,26.982127192982453,8,10,"tensor(25142.2988, device='cuda:0', grad_fn=<AddBackward0>)",47.78947368421053,28.044488826232243,5,10,"tensor(25142.2988, device='cuda:0', grad_fn=<AddBackward0>)",55.546052631578945,28.583147293351285,6,10
14,"tensor(25120.2266, device='cuda:0', grad_fn=<AddBackward0>)",39.60526315789474,26.925877192982455,8,10,"tensor(25120.2266, device='cuda:0', grad_fn=<AddBackward0>)",47.86184210526316,28.030179615705936,5,10,"tensor(25120.2266, device='cuda:0', grad_fn=<AddBackward0>)",55.559210526315795,28.56411586561624,6,10
15,"tensor(25059.2617, device='cuda:0', grad_fn=<AddBackward0>)",39.796052631578945,27.197149122807012,8,10,"tensor(25059.2617, device='cuda:0', grad_fn=<AddBackward0>)",47.71052631578947,28.259241854636592,5,10,"tensor(25059.2617, device='cuda:0', grad_fn=<AddBackward0>)",55.63157894736842,28.81195225912718,6,10
16,"tensor(24992.7363, device='cuda:0', grad_fn=<AddBackward0>)",39.671052631578945,26.782346491228072,8,10,"tensor(24992.7363, device='cuda:0', grad_fn=<AddBackward0>)",47.88157894736842,27.883239348370925,5,10,"tensor(24992.7363, device='cuda:0', grad_fn=<AddBackward0>)",55.85526315789474,28.43753476265239,6,10
17,"tensor(24981.6270, device='cuda:0', grad_fn=<AddBackward0>)",39.71052631578947,27.08081140350877,8,10,"tensor(24981.6270, device='cuda:0', grad_fn=<AddBackward0>)",47.76315789473684,28.1577380952381,5,10,"tensor(24981.6270, device='cuda:0', grad_fn=<AddBackward0>)",55.61842105263158,28.701046712580997,6,10
18,"tensor(24914.0684, device='cuda:0', grad_fn=<AddBackward0>)",39.421052631578945,26.872258771929825,8,10,"tensor(24914.0684, device='cuda:0', grad_fn=<AddBackward0>)",47.55263157894737,27.96417345446951,5,10,"tensor(24914.0684, device='cuda:0', grad_fn=<AddBackward0>)",55.48026315789474,28.515411448315092,6,10
19,"tensor(24873.9102, device='cuda:0', grad_fn=<AddBackward0>)",39.473684210526315,26.859978070175444,8,10,"tensor(24873.9102, device='cuda:0', grad_fn=<AddBackward0>)",47.6578947368421,27.958061821219715,5,10,"tensor(24873.9102, device='cuda:0', grad_fn=<AddBackward0>)",55.671052631578945,28.516879535029176,6,10
20,"tensor(24830.9824, device='cuda:0', grad_fn=<AddBackward0>)",39.48026315789473,26.98728070175439,8,10,"tensor(24830.9824, device='cuda:0', grad_fn=<AddBackward0>)",47.39473684210526,28.042254072681704,5,10,"tensor(24830.9824, device='cuda:0', grad_fn=<AddBackward0>)",55.44078947368421,28.605959527025394,6,10
21,"tensor(24783.4609, device='cuda:0', grad_fn=<AddBackward0>)",39.546052631578945,27.25383771929825,8,10,"tensor(24783.4609, device='cuda:0', grad_fn=<AddBackward0>)",47.671052631578945,28.339635547201336,5,10,"tensor(24783.4609, device='cuda:0', grad_fn=<AddBackward0>)",55.60526315789473,28.89050543816666,6,10
22,"tensor(24746.3457, device='cuda:0', grad_fn=<AddBackward0>)",39.23026315789473,27.076315789473686,8,10,"tensor(24746.3457, device='cuda:0', grad_fn=<AddBackward0>)",47.49342105263158,28.18731725146199,5,10,"tensor(24746.3457, device='cuda:0', grad_fn=<AddBackward0>)",55.44736842105264,28.741801731374967,6,10
23,"tensor(24737.1855, device='cuda:0', grad_fn=<AddBackward0>)",39.23684210526316,26.920614035087713,8,10,"tensor(24737.1855, device='cuda:0', grad_fn=<AddBackward0>)",47.55263157894737,28.036369569757724,5,10,"tensor(24737.1855, device='cuda:0', grad_fn=<AddBackward0>)",55.48026315789474,28.584976403681594,6,10
24,"tensor(24718.0703, device='cuda:0', grad_fn=<AddBackward0>)",39.381578947368425,27.000438596491232,8,10,"tensor(24718.0703, device='cuda:0', grad_fn=<AddBackward0>)",47.60526315789474,28.098383980785297,5,10,"tensor(24718.0703, device='cuda:0', grad_fn=<AddBackward0>)",55.453947368421055,28.642404036949422,6,10
25,"tensor(24666.6328, device='cuda:0', grad_fn=<AddBackward0>)",39.39473684210527,27.273793859649125,8,10,"tensor(24666.6328, device='cuda:0', grad_fn=<AddBackward0>)",47.26315789473684,28.324300334168758,5,10,"tensor(24666.6328, device='cuda:0', grad_fn=<AddBackward0>)",55.17763157894737,28.87400370106217,6,10
26,"tensor(24636.6035, device='cuda:0', grad_fn=<AddBackward0>)",39.25657894736842,26.87993421052632,8,10,"tensor(24636.6035, device='cuda:0', grad_fn=<AddBackward0>)",47.56578947368421,27.990580618212203,5,10,"tensor(24636.6035, device='cuda:0', grad_fn=<AddBackward0>)",55.493421052631575,28.542363324342002,6,10
27,"tensor(24595.0996, device='cuda:0', grad_fn=<AddBackward0>)",39.36184210526316,27.08421052631579,8,10,"tensor(24595.0996, device='cuda:0', grad_fn=<AddBackward0>)",47.3421052631579,28.164794799498743,5,10,"tensor(24595.0996, device='cuda:0', grad_fn=<AddBackward0>)",55.223684210526315,28.717289835038223,6,10
28,"tensor(24557.7812, device='cuda:0', grad_fn=<AddBackward0>)",39.21052631578947,26.796600877192983,8,10,"tensor(24557.7812, device='cuda:0', grad_fn=<AddBackward0>)",47.421052631578945,27.90279605263158,5,10,"tensor(24557.7812, device='cuda:0', grad_fn=<AddBackward0>)",55.236842105263165,28.445506854788167,6,10
29,"tensor(24535.1543, device='cuda:0', grad_fn=<AddBackward0>)",39.32236842105263,27.06052631578948,8,10,"tensor(24535.1543, device='cuda:0', grad_fn=<AddBackward0>)",47.440789473684205,28.15013314536341,5,10,"tensor(24535.1543, device='cuda:0', grad_fn=<AddBackward0>)",55.25657894736842,28.69340889628133,6,10
