Epoch,Train Loss,Recall@5,MRR5,Best Epoch for Recall@5,Best Epoch for MRR5,Train Loss,Recall@10,MRR10,Best Epoch for Recall@10,Best Epoch for MRR10,Train Loss,Recall@20,MRR20,Best Epoch for Recall@20,Best Epoch for MRR20
0,"tensor(50844.9492, device='cuda:0', grad_fn=<AddBackward0>)",24.770114942528735,13.904542966611933,0,0,"tensor(50844.9492, device='cuda:0', grad_fn=<AddBackward0>)",35.758620689655174,15.36234394140798,0,0,"tensor(50844.9492, device='cuda:0', grad_fn=<AddBackward0>)",49.06568144499179,16.279459639129033,0,0
1,"tensor(47458.8984, device='cuda:0', grad_fn=<AddBackward0>)",25.58128078817734,14.30448823207444,1,1,"tensor(47458.8984, device='cuda:0', grad_fn=<AddBackward0>)",37.064039408866996,15.823407485599608,1,1,"tensor(47458.8984, device='cuda:0', grad_fn=<AddBackward0>)",50.51395730706075,16.754182461852054,1,1
2,"tensor(46694.6562, device='cuda:0', grad_fn=<AddBackward0>)",25.89326765188834,14.41934865900383,2,2,"tensor(46694.6562, device='cuda:0', grad_fn=<AddBackward0>)",37.4055829228243,15.94380522323872,2,2,"tensor(46694.6562, device='cuda:0', grad_fn=<AddBackward0>)",50.949096880131364,16.87829550587695,2,2
3,"tensor(46265.5625, device='cuda:0', grad_fn=<AddBackward0>)",26.259441707717567,14.698877941981388,3,3,"tensor(46265.5625, device='cuda:0', grad_fn=<AddBackward0>)",37.88013136288998,16.243101493470952,3,3,"tensor(46265.5625, device='cuda:0', grad_fn=<AddBackward0>)",51.254515599343186,17.165143600538375,3,3
4,"tensor(45959.1289, device='cuda:0', grad_fn=<AddBackward0>)",26.523809523809522,14.797755883962779,4,4,"tensor(45959.1289, device='cuda:0', grad_fn=<AddBackward0>)",37.96551724137931,16.308203664607603,4,4,"tensor(45959.1289, device='cuda:0', grad_fn=<AddBackward0>)",51.502463054187196,17.24112398118369,4,4
5,"tensor(45711.1367, device='cuda:0', grad_fn=<AddBackward0>)",26.637110016420362,14.86811713191023,5,5,"tensor(45711.1367, device='cuda:0', grad_fn=<AddBackward0>)",38.06568144499179,16.386835040529625,5,5,"tensor(45711.1367, device='cuda:0', grad_fn=<AddBackward0>)",51.650246305418726,17.3284716582586,5,5
6,"tensor(45540.6016, device='cuda:0', grad_fn=<AddBackward0>)",26.72577996715928,14.872796934865901,6,6,"tensor(45540.6016, device='cuda:0', grad_fn=<AddBackward0>)",38.2495894909688,16.40027627909401,6,6,"tensor(45540.6016, device='cuda:0', grad_fn=<AddBackward0>)",51.73727422003284,17.334585041032827,6,6
7,"tensor(45378.7383, device='cuda:0', grad_fn=<AddBackward0>)",26.738916256157637,15.001778872468527,7,7,"tensor(45378.7383, device='cuda:0', grad_fn=<AddBackward0>)",38.50738916256158,16.564412125003255,7,7,"tensor(45378.7383, device='cuda:0', grad_fn=<AddBackward0>)",52.031198686371106,17.498012448837915,7,7
8,"tensor(45262.1211, device='cuda:0', grad_fn=<AddBackward0>)",26.789819376026276,14.981527093596062,8,7,"tensor(45262.1211, device='cuda:0', grad_fn=<AddBackward0>)",38.545155993431855,16.538628248234158,8,7,"tensor(45262.1211, device='cuda:0', grad_fn=<AddBackward0>)",52.04105090311987,17.468614481696882,8,7
9,"tensor(45155.8086, device='cuda:0', grad_fn=<AddBackward0>)",26.883415435139575,15.044471811713189,9,9,"tensor(45155.8086, device='cuda:0', grad_fn=<AddBackward0>)",38.555008210180624,16.59595094742878,9,9,"tensor(45155.8086, device='cuda:0', grad_fn=<AddBackward0>)",52.08374384236453,17.532828968280363,9,9
10,"tensor(45045.0547, device='cuda:0', grad_fn=<AddBackward0>)",26.75369458128079,15.0071702244116,9,9,"tensor(45045.0547, device='cuda:0', grad_fn=<AddBackward0>)",38.56978653530378,16.579380066202727,10,9,"tensor(45045.0547, device='cuda:0', grad_fn=<AddBackward0>)",52.15763546798029,17.521343640447558,10,9
11,"tensor(44896.4336, device='cuda:0', grad_fn=<AddBackward0>)",26.963875205254517,15.101587301587301,11,11,"tensor(44896.4336, device='cuda:0', grad_fn=<AddBackward0>)",38.86371100164204,16.683251231527095,11,11,"tensor(44896.4336, device='cuda:0', grad_fn=<AddBackward0>)",52.353037766830866,17.61508896863142,11,11
12,"tensor(44858.8789, device='cuda:0', grad_fn=<AddBackward0>)",27.091954022988507,15.121154898741104,12,12,"tensor(44858.8789, device='cuda:0', grad_fn=<AddBackward0>)",38.778325123152705,16.668968775249564,11,11,"tensor(44858.8789, device='cuda:0', grad_fn=<AddBackward0>)",52.36124794745485,17.60894065146608,12,11
13,"tensor(44773.9922, device='cuda:0', grad_fn=<AddBackward0>)",27.137931034482758,15.184674329501915,13,13,"tensor(44773.9922, device='cuda:0', grad_fn=<AddBackward0>)",38.848932676518885,16.740691219016345,11,13,"tensor(44773.9922, device='cuda:0', grad_fn=<AddBackward0>)",52.318555008210176,17.6719899815957,12,13
14,"tensor(44693.8516, device='cuda:0', grad_fn=<AddBackward0>)",27.288998357963873,15.201313628899838,14,14,"tensor(44693.8516, device='cuda:0', grad_fn=<AddBackward0>)",38.973727422003286,16.75257773607527,14,14,"tensor(44693.8516, device='cuda:0', grad_fn=<AddBackward0>)",52.58620689655172,17.694602981969535,14,14
15,"tensor(44641.9375, device='cuda:0', grad_fn=<AddBackward0>)",27.307060755336614,15.258511220580184,15,15,"tensor(44641.9375, device='cuda:0', grad_fn=<AddBackward0>)",39.09031198686371,16.818950530403733,15,15,"tensor(44641.9375, device='cuda:0', grad_fn=<AddBackward0>)",52.67323481116585,17.757457606260587,15,15
