Epoch,Train Loss,Recall@5,MRR5,Best Epoch for Recall@5,Best Epoch for MRR5,Train Loss,Recall@10,MRR10,Best Epoch for Recall@10,Best Epoch for MRR10,Train Loss,Recall@20,MRR20,Best Epoch for Recall@20,Best Epoch for MRR20
0,"tensor(26738.9688, device='cuda:1', grad_fn=<AddBackward0>)",38.46052631578947,25.90657894736842,0,0,"tensor(26738.9688, device='cuda:1', grad_fn=<AddBackward0>)",46.131578947368425,26.933341165413534,0,0,"tensor(26738.9688, device='cuda:1', grad_fn=<AddBackward0>)",54.01315789473684,27.479207831873786,0,0
1,"tensor(22566.1934, device='cuda:1', grad_fn=<AddBackward0>)",39.559210526315795,26.506798245614032,1,1,"tensor(22566.1934, device='cuda:1', grad_fn=<AddBackward0>)",47.598684210526315,27.584160923141184,1,1,"tensor(22566.1934, device='cuda:1', grad_fn=<AddBackward0>)",55.56578947368421,28.139050185812142,1,1
2,"tensor(21688.9316, device='cuda:1', grad_fn=<AddBackward0>)",40.01315789473684,26.75767543859649,2,2,"tensor(21688.9316, device='cuda:1', grad_fn=<AddBackward0>)",48.19736842105263,27.854464285714286,2,2,"tensor(21688.9316, device='cuda:1', grad_fn=<AddBackward0>)",56.36184210526316,28.427143022514844,2,2
3,"tensor(21183.6641, device='cuda:1', grad_fn=<AddBackward0>)",40.17763157894737,27.267324561403505,3,3,"tensor(21183.6641, device='cuda:1', grad_fn=<AddBackward0>)",48.08552631578947,28.32112050960735,2,3,"tensor(21183.6641, device='cuda:1', grad_fn=<AddBackward0>)",56.03289473684211,28.87354827345788,2,3
4,"tensor(20843.2754, device='cuda:1', grad_fn=<AddBackward0>)",40.21710526315789,27.333771929824564,4,4,"tensor(20843.2754, device='cuda:1', grad_fn=<AddBackward0>)",48.223684210526315,28.399644945697577,4,4,"tensor(20843.2754, device='cuda:1', grad_fn=<AddBackward0>)",56.26973684210527,28.95921312073086,2,4
5,"tensor(20613.2168, device='cuda:1', grad_fn=<AddBackward0>)",40.33552631578947,27.539254385964913,5,5,"tensor(20613.2168, device='cuda:1', grad_fn=<AddBackward0>)",48.401315789473685,28.615964390142025,5,5,"tensor(20613.2168, device='cuda:1', grad_fn=<AddBackward0>)",56.125,29.15428250997595,2,5
6,"tensor(20402.5605, device='cuda:1', grad_fn=<AddBackward0>)",40.348684210526315,27.532346491228065,6,5,"tensor(20402.5605, device='cuda:1', grad_fn=<AddBackward0>)",48.223684210526315,28.593588137009192,5,5,"tensor(20402.5605, device='cuda:1', grad_fn=<AddBackward0>)",56.06578947368421,29.139342764965008,2,5
7,"tensor(20232.6641, device='cuda:1', grad_fn=<AddBackward0>)",40.5921052631579,27.34671052631579,7,5,"tensor(20232.6641, device='cuda:1', grad_fn=<AddBackward0>)",48.46052631578948,28.39440789473684,7,5,"tensor(20232.6641, device='cuda:1', grad_fn=<AddBackward0>)",56.25657894736842,28.941929249975985,2,5
8,"tensor(20085.9375, device='cuda:1', grad_fn=<AddBackward0>)",40.171052631578945,27.66118421052632,7,8,"tensor(20085.9375, device='cuda:1', grad_fn=<AddBackward0>)",48.098684210526315,28.72308897243108,7,8,"tensor(20085.9375, device='cuda:1', grad_fn=<AddBackward0>)",56.059210526315795,29.271645306063586,2,8
9,"tensor(19956.9277, device='cuda:1', grad_fn=<AddBackward0>)",40.131578947368425,27.53508771929825,7,8,"tensor(19956.9277, device='cuda:1', grad_fn=<AddBackward0>)",48.18421052631579,28.61535348788638,7,8,"tensor(19956.9277, device='cuda:1', grad_fn=<AddBackward0>)",55.848684210526315,29.151106214363914,2,8
10,"tensor(19836.6328, device='cuda:1', grad_fn=<AddBackward0>)",40.25,27.57412280701755,7,8,"tensor(19836.6328, device='cuda:1', grad_fn=<AddBackward0>)",48.256578947368425,28.640617167919803,7,8,"tensor(19836.6328, device='cuda:1', grad_fn=<AddBackward0>)",55.86184210526316,29.167176945567242,2,8
11,"tensor(19726.8027, device='cuda:1', grad_fn=<AddBackward0>)",40.11184210526316,27.604276315789477,7,8,"tensor(19726.8027, device='cuda:1', grad_fn=<AddBackward0>)",47.85526315789474,28.63395206766917,7,8,"tensor(19726.8027, device='cuda:1', grad_fn=<AddBackward0>)",55.546052631578945,29.17371509500833,2,8
12,"tensor(19632.8770, device='cuda:1', grad_fn=<AddBackward0>)",39.973684210526315,27.516557017543857,7,8,"tensor(19632.8770, device='cuda:1', grad_fn=<AddBackward0>)",47.73026315789474,28.55267335004177,7,8,"tensor(19632.8770, device='cuda:1', grad_fn=<AddBackward0>)",55.328947368421055,29.081568951429276,2,8
13,"tensor(19537.2988, device='cuda:1', grad_fn=<AddBackward0>)",39.6578947368421,27.827960526315792,7,13,"tensor(19537.2988, device='cuda:1', grad_fn=<AddBackward0>)",47.5921052631579,28.89660348788638,7,13,"tensor(19537.2988, device='cuda:1', grad_fn=<AddBackward0>)",55.14473684210527,29.424979939164896,2,13
14,"tensor(19436.1602, device='cuda:1', grad_fn=<AddBackward0>)",39.76315789473684,27.385964912280702,7,13,"tensor(19436.1602, device='cuda:1', grad_fn=<AddBackward0>)",47.86184210526316,28.467118316624894,7,13,"tensor(19436.1602, device='cuda:1', grad_fn=<AddBackward0>)",55.276315789473685,28.98398226303529,2,13
