Epoch,Train Loss,Recall@5,MRR5,Best Epoch for Recall@5,Best Epoch for MRR5,Train Loss,Recall@10,MRR10,Best Epoch for Recall@10,Best Epoch for MRR10,Train Loss,Recall@20,MRR20,Best Epoch for Recall@20,Best Epoch for MRR20
0,"tensor(29080.2754, device='cuda:0', grad_fn=<AddBackward0>)",22.26254826254826,14.977541827541826,0,0,"tensor(29080.2754, device='cuda:0', grad_fn=<AddBackward0>)",27.795366795366792,15.713513513513513,0,0,"tensor(29080.2754, device='cuda:0', grad_fn=<AddBackward0>)",33.285714285714285,16.095532769006898,0,0
1,"tensor(25588.8477, device='cuda:0', grad_fn=<AddBackward0>)",22.675675675675674,15.14890604890605,1,1,"tensor(25588.8477, device='cuda:0', grad_fn=<AddBackward0>)",28.57142857142857,15.937986455843598,1,1,"tensor(25588.8477, device='cuda:0', grad_fn=<AddBackward0>)",34.32818532818533,16.335604384548436,1,1
2,"tensor(24170.7422, device='cuda:0', grad_fn=<AddBackward0>)",22.98069498069498,15.312870012870011,2,2,"tensor(24170.7422, device='cuda:0', grad_fn=<AddBackward0>)",28.768339768339768,16.079674572531715,2,2,"tensor(24170.7422, device='cuda:0', grad_fn=<AddBackward0>)",34.996138996138995,16.512532580052483,2,2
3,"tensor(23236.0898, device='cuda:0', grad_fn=<AddBackward0>)",23.1003861003861,15.403088803088805,3,3,"tensor(23236.0898, device='cuda:0', grad_fn=<AddBackward0>)",29.05019305019305,16.191781577495863,3,3,"tensor(23236.0898, device='cuda:0', grad_fn=<AddBackward0>)",34.930501930501926,16.60342716115051,2,3
4,"tensor(22577.3965, device='cuda:0', grad_fn=<AddBackward0>)",23.131274131274132,15.37805662805663,4,3,"tensor(22577.3965, device='cuda:0', grad_fn=<AddBackward0>)",29.204633204633208,16.179075504075506,4,3,"tensor(22577.3965, device='cuda:0', grad_fn=<AddBackward0>)",35.277992277992276,16.602866860004188,4,3
5,"tensor(22027.0391, device='cuda:0', grad_fn=<AddBackward0>)",23.0965250965251,15.250321750321753,4,3,"tensor(22027.0391, device='cuda:0', grad_fn=<AddBackward0>)",28.911196911196914,16.033396151253296,4,3,"tensor(22027.0391, device='cuda:0', grad_fn=<AddBackward0>)",35.027027027027025,16.46278904373774,4,3
6,"tensor(21645.8945, device='cuda:0', grad_fn=<AddBackward0>)",22.965250965250966,15.03996138996139,4,3,"tensor(21645.8945, device='cuda:0', grad_fn=<AddBackward0>)",28.745173745173748,15.803232824661395,4,3,"tensor(21645.8945, device='cuda:0', grad_fn=<AddBackward0>)",34.93436293436293,16.23397361978742,4,3
7,"tensor(21284.8457, device='cuda:0', grad_fn=<AddBackward0>)",22.55212355212355,14.97722007722008,4,3,"tensor(21284.8457, device='cuda:0', grad_fn=<AddBackward0>)",28.447876447876446,15.759192866335722,4,3,"tensor(21284.8457, device='cuda:0', grad_fn=<AddBackward0>)",34.37065637065637,16.171731621372267,4,3
8,"tensor(20993.0605, device='cuda:0', grad_fn=<AddBackward0>)",22.312741312741313,14.725611325611327,4,3,"tensor(20993.0605, device='cuda:0', grad_fn=<AddBackward0>)",27.99227799227799,15.483880308880307,4,3,"tensor(20993.0605, device='cuda:0', grad_fn=<AddBackward0>)",33.85328185328185,15.889145396575739,4,3
9,"tensor(20690.8906, device='cuda:0', grad_fn=<AddBackward0>)",21.984555984555985,14.4493564993565,4,3,"tensor(20690.8906, device='cuda:0', grad_fn=<AddBackward0>)",27.613899613899612,15.202992277992278,4,3,"tensor(20690.8906, device='cuda:0', grad_fn=<AddBackward0>)",33.15830115830116,15.589443285180792,4,3
10,"tensor(20445.8809, device='cuda:0', grad_fn=<AddBackward0>)",21.637065637065636,14.251544401544402,4,3,"tensor(20445.8809, device='cuda:0', grad_fn=<AddBackward0>)",27.08108108108108,14.980092847949992,4,3,"tensor(20445.8809, device='cuda:0', grad_fn=<AddBackward0>)",32.91119691119691,15.384008497757945,4,3
11,"tensor(20202.5723, device='cuda:0', grad_fn=<AddBackward0>)",21.33976833976834,14.054504504504505,4,3,"tensor(20202.5723, device='cuda:0', grad_fn=<AddBackward0>)",26.760617760617762,14.782064717779003,4,3,"tensor(20202.5723, device='cuda:0', grad_fn=<AddBackward0>)",32.351351351351354,15.167261602870846,4,3
12,"tensor(19971.2520, device='cuda:0', grad_fn=<AddBackward0>)",21.146718146718147,13.971299871299871,4,3,"tensor(19971.2520, device='cuda:0', grad_fn=<AddBackward0>)",26.335907335907336,14.663593185021757,4,3,"tensor(19971.2520, device='cuda:0', grad_fn=<AddBackward0>)",31.799227799227797,15.04312249267468,4,3
13,"tensor(19750.6934, device='cuda:0', grad_fn=<AddBackward0>)",20.818532818532816,13.811389961389962,4,3,"tensor(19750.6934, device='cuda:0', grad_fn=<AddBackward0>)",26.13127413127413,14.517665624808481,4,3,"tensor(19750.6934, device='cuda:0', grad_fn=<AddBackward0>)",31.401544401544403,14.885691065909997,4,3
14,"tensor(19533.7109, device='cuda:0', grad_fn=<AddBackward0>)",20.63706563706564,13.678378378378381,4,3,"tensor(19533.7109, device='cuda:0', grad_fn=<AddBackward0>)",25.71428571428571,14.358903291046149,4,3,"tensor(19533.7109, device='cuda:0', grad_fn=<AddBackward0>)",30.980694980694977,14.725453783409332,4,3
15,"tensor(19320.5312, device='cuda:0', grad_fn=<AddBackward0>)",20.35907335907336,13.298133848133848,4,3,"tensor(19320.5312, device='cuda:0', grad_fn=<AddBackward0>)",25.544401544401545,13.992307103021389,4,3,"tensor(19320.5312, device='cuda:0', grad_fn=<AddBackward0>)",30.463320463320464,14.336656695491282,4,3
16,"tensor(19111.5312, device='cuda:0', grad_fn=<AddBackward0>)",19.945945945945944,13.126769626769624,4,3,"tensor(19111.5312, device='cuda:0', grad_fn=<AddBackward0>)",24.822393822393824,13.780560151988722,4,3,"tensor(19111.5312, device='cuda:0', grad_fn=<AddBackward0>)",29.876447876447877,14.134060264577734,4,3
17,"tensor(18897.4238, device='cuda:0', grad_fn=<AddBackward0>)",19.714285714285715,12.899871299871299,4,3,"tensor(18897.4238, device='cuda:0', grad_fn=<AddBackward0>)",24.74903474903475,13.571604768033337,4,3,"tensor(18897.4238, device='cuda:0', grad_fn=<AddBackward0>)",29.52123552123552,13.902911346492727,4,3
18,"tensor(18735.5879, device='cuda:0', grad_fn=<AddBackward0>)",19.312741312741313,12.664543114543115,4,3,"tensor(18735.5879, device='cuda:0', grad_fn=<AddBackward0>)",24.359073359073356,13.343158975301833,4,3,"tensor(18735.5879, device='cuda:0', grad_fn=<AddBackward0>)",29.397683397683398,13.694082950833284,4,3
19,"tensor(18552.7969, device='cuda:0', grad_fn=<AddBackward0>)",19.01158301158301,12.311969111969113,4,3,"tensor(18552.7969, device='cuda:0', grad_fn=<AddBackward0>)",23.857142857142858,12.956205184776614,4,3,"tensor(18552.7969, device='cuda:0', grad_fn=<AddBackward0>)",28.405405405405403,13.274613039650635,4,3
20,"tensor(18382.4434, device='cuda:0', grad_fn=<AddBackward0>)",18.98069498069498,12.42985842985843,4,3,"tensor(18382.4434, device='cuda:0', grad_fn=<AddBackward0>)",23.733590733590734,13.058901758901758,4,3,"tensor(18382.4434, device='cuda:0', grad_fn=<AddBackward0>)",28.47876447876448,13.390481174581131,4,3
21,"tensor(18251.8984, device='cuda:0', grad_fn=<AddBackward0>)",18.47104247104247,12.13172458172458,4,3,"tensor(18251.8984, device='cuda:0', grad_fn=<AddBackward0>)",23.293436293436294,12.76661763804621,4,3,"tensor(18251.8984, device='cuda:0', grad_fn=<AddBackward0>)",28.08880308880309,13.098587617180055,4,3
22,"tensor(18093.8711, device='cuda:0', grad_fn=<AddBackward0>)",18.51737451737452,12.179922779922778,4,3,"tensor(18093.8711, device='cuda:0', grad_fn=<AddBackward0>)",23.316602316602317,12.817369920941351,4,3,"tensor(18093.8711, device='cuda:0', grad_fn=<AddBackward0>)",28.0965250965251,13.150412873571874,4,3
