Epoch,Train Loss,Recall@5,MRR5,Best Epoch for Recall@5,Best Epoch for MRR5,Train Loss,Recall@10,MRR10,Best Epoch for Recall@10,Best Epoch for MRR10,Train Loss,Recall@20,MRR20,Best Epoch for Recall@20,Best Epoch for MRR20
18,"tensor(19484.3008, device='cuda:0', grad_fn=<AddBackward0>)",19.405405405405403,12.626640926640928,6,4,"tensor(19484.3008, device='cuda:0', grad_fn=<AddBackward0>)",24.675675675675677,13.334198994913283,3,4,"tensor(19484.3008, device='cuda:0', grad_fn=<AddBackward0>)",29.81467181467182,13.688513921403128,4,4
19,"tensor(19325.2012, device='cuda:0', grad_fn=<AddBackward0>)",19.119691119691122,12.465637065637065,6,4,"tensor(19325.2012, device='cuda:0', grad_fn=<AddBackward0>)",24.204633204633204,13.145611938469084,3,4,"tensor(19325.2012, device='cuda:0', grad_fn=<AddBackward0>)",29.31660231660232,13.501880971131303,4,4
20,"tensor(19179.5566, device='cuda:0', grad_fn=<AddBackward0>)",18.903474903474905,12.320978120978122,6,4,"tensor(19179.5566, device='cuda:0', grad_fn=<AddBackward0>)",23.972972972972972,12.999941778513206,3,4,"tensor(19179.5566, device='cuda:0', grad_fn=<AddBackward0>)",28.93050193050193,13.343475071725846,4,4
21,"tensor(19033.3066, device='cuda:0', grad_fn=<AddBackward0>)",18.52895752895753,12.116795366795367,6,4,"tensor(19033.3066, device='cuda:0', grad_fn=<AddBackward0>)",23.467181467181465,12.778695532266962,3,4,"tensor(19033.3066, device='cuda:0', grad_fn=<AddBackward0>)",28.413127413127416,13.1210643345263,4,4
22,"tensor(18874.6738, device='cuda:0', grad_fn=<AddBackward0>)",18.20849420849421,11.996138996138995,6,4,"tensor(18874.6738, device='cuda:0', grad_fn=<AddBackward0>)",22.942084942084943,12.629161304161304,3,4,"tensor(18874.6738, device='cuda:0', grad_fn=<AddBackward0>)",27.71814671814672,12.962641741285042,4,4
23,"tensor(18759.7773, device='cuda:0', grad_fn=<AddBackward0>)",18.046332046332047,11.960296010296013,6,4,"tensor(18759.7773, device='cuda:0', grad_fn=<AddBackward0>)",22.714285714285715,12.58297174725746,3,4,"tensor(18759.7773, device='cuda:0', grad_fn=<AddBackward0>)",27.185328185328185,12.895784138176882,4,4
24,"tensor(18630.3633, device='cuda:0', grad_fn=<AddBackward0>)",17.733590733590734,11.798712998712997,6,4,"tensor(18630.3633, device='cuda:0', grad_fn=<AddBackward0>)",22.32818532818533,12.410832260832262,3,4,"tensor(18630.3633, device='cuda:0', grad_fn=<AddBackward0>)",27.027027027027028,12.738343999163327,4,4
25,"tensor(18503.7793, device='cuda:0', grad_fn=<AddBackward0>)",17.575289575289577,11.62084942084942,6,4,"tensor(18503.7793, device='cuda:0', grad_fn=<AddBackward0>)",22.173745173745175,12.233760801617944,3,4,"tensor(18503.7793, device='cuda:0', grad_fn=<AddBackward0>)",26.548262548262546,12.541476364690649,4,4
26,"tensor(18404.5215, device='cuda:0', grad_fn=<AddBackward0>)",17.617760617760617,11.604118404118404,6,4,"tensor(18404.5215, device='cuda:0', grad_fn=<AddBackward0>)",22.254826254826256,12.224882024882024,3,4,"tensor(18404.5215, device='cuda:0', grad_fn=<AddBackward0>)",26.880308880308878,12.547778728732952,4,4
27,"tensor(18305.5684, device='cuda:0', grad_fn=<AddBackward0>)",17.43243243243243,11.489510939510941,6,4,"tensor(18305.5684, device='cuda:0', grad_fn=<AddBackward0>)",21.942084942084943,12.091084451798737,3,4,"tensor(18305.5684, device='cuda:0', grad_fn=<AddBackward0>)",26.42857142857143,12.40246090141601,4,4
28,"tensor(18180.3086, device='cuda:0', grad_fn=<AddBackward0>)",17.20849420849421,11.400064350064348,6,4,"tensor(18180.3086, device='cuda:0', grad_fn=<AddBackward0>)",21.772200772200772,12.00724397867255,3,4,"tensor(18180.3086, device='cuda:0', grad_fn=<AddBackward0>)",26.17374517374517,12.310897369770656,4,4
29,"tensor(18108.8066, device='cuda:0', grad_fn=<AddBackward0>)",17.046332046332047,11.17123552123552,6,4,"tensor(18108.8066, device='cuda:0', grad_fn=<AddBackward0>)",21.47876447876448,11.763358766930196,3,4,"tensor(18108.8066, device='cuda:0', grad_fn=<AddBackward0>)",25.864864864864867,12.06938115118124,4,4
