Epoch,Train Loss,Recall@5,MRR5,Best Epoch for Recall@5,Best Epoch for MRR5,Train Loss,Recall@10,MRR10,Best Epoch for Recall@10,Best Epoch for MRR10,Train Loss,Recall@20,MRR20,Best Epoch for Recall@20,Best Epoch for MRR20
18,"tensor(13940.0586, device='cuda:0', grad_fn=<AddBackward0>)",38.625,26.86282894736842,5,6,"tensor(13940.0586, device='cuda:0', grad_fn=<AddBackward0>)",45.796052631578945,27.82835474101922,5,6,"tensor(13940.0586, device='cuda:0', grad_fn=<AddBackward0>)",52.76315789473684,28.316236693648044,2,6
19,"tensor(13809.6113, device='cuda:0', grad_fn=<AddBackward0>)",38.15789473684211,26.996381578947364,5,6,"tensor(13809.6113, device='cuda:0', grad_fn=<AddBackward0>)",45.23684210526316,27.944507101086046,5,6,"tensor(13809.6113, device='cuda:0', grad_fn=<AddBackward0>)",52.5,28.449134887147913,2,6
20,"tensor(13686.5918, device='cuda:0', grad_fn=<AddBackward0>)",38.026315789473685,26.639583333333338,5,6,"tensor(13686.5918, device='cuda:0', grad_fn=<AddBackward0>)",45.381578947368425,27.628827276524643,5,6,"tensor(13686.5918, device='cuda:0', grad_fn=<AddBackward0>)",52.546052631578945,28.123633564153927,2,6
21,"tensor(13565.9678, device='cuda:0', grad_fn=<AddBackward0>)",38.19078947368421,26.79627192982456,5,6,"tensor(13565.9678, device='cuda:0', grad_fn=<AddBackward0>)",45.46052631578947,27.767791875522136,5,6,"tensor(13565.9678, device='cuda:0', grad_fn=<AddBackward0>)",52.36184210526316,28.246064254361773,2,6
22,"tensor(13446.2490, device='cuda:0', grad_fn=<AddBackward0>)",37.86184210526316,26.710745614035087,5,6,"tensor(13446.2490, device='cuda:0', grad_fn=<AddBackward0>)",45.19078947368421,27.699942564745193,5,6,"tensor(13446.2490, device='cuda:0', grad_fn=<AddBackward0>)",52.125,28.181017514556395,2,6
23,"tensor(13333.1689, device='cuda:0', grad_fn=<AddBackward0>)",37.848684210526315,26.624013157894737,5,6,"tensor(13333.1689, device='cuda:0', grad_fn=<AddBackward0>)",45.01315789473684,27.589632936507936,5,6,"tensor(13333.1689, device='cuda:0', grad_fn=<AddBackward0>)",52.03947368421053,28.080880067729552,2,6
24,"tensor(13218.8887, device='cuda:0', grad_fn=<AddBackward0>)",37.86184210526316,26.701315789473686,5,6,"tensor(13218.8887, device='cuda:0', grad_fn=<AddBackward0>)",44.743421052631575,27.624971282372602,5,6,"tensor(13218.8887, device='cuda:0', grad_fn=<AddBackward0>)",51.611842105263165,28.107813150398343,2,6
25,"tensor(13112.4883, device='cuda:0', grad_fn=<AddBackward0>)",37.55921052631579,26.346820175438594,5,6,"tensor(13112.4883, device='cuda:0', grad_fn=<AddBackward0>)",44.94078947368421,27.331210839598995,5,6,"tensor(13112.4883, device='cuda:0', grad_fn=<AddBackward0>)",51.703947368421055,27.800461955553,2,6
26,"tensor(13006.6660, device='cuda:0', grad_fn=<AddBackward0>)",37.203947368421055,26.201425438596495,5,6,"tensor(13006.6660, device='cuda:0', grad_fn=<AddBackward0>)",44.33552631578947,27.16588868003342,5,6,"tensor(13006.6660, device='cuda:0', grad_fn=<AddBackward0>)",51.40789473684211,27.65770098794123,2,6
27,"tensor(12901.6562, device='cuda:0', grad_fn=<AddBackward0>)",37.38815789473684,26.346929824561403,5,6,"tensor(12901.6562, device='cuda:0', grad_fn=<AddBackward0>)",44.66447368421053,27.33133876357561,5,6,"tensor(12901.6562, device='cuda:0', grad_fn=<AddBackward0>)",51.28289473684211,27.790246133979586,2,6
28,"tensor(12802.4590, device='cuda:0', grad_fn=<AddBackward0>)",37.375,26.414802631578947,5,6,"tensor(12802.4590, device='cuda:0', grad_fn=<AddBackward0>)",44.348684210526315,27.352519319131158,5,6,"tensor(12802.4590, device='cuda:0', grad_fn=<AddBackward0>)",51.098684210526315,27.82479427129526,2,6
29,"tensor(12705.5449, device='cuda:0', grad_fn=<AddBackward0>)",37.06578947368421,26.279166666666665,5,6,"tensor(12705.5449, device='cuda:0', grad_fn=<AddBackward0>)",44.046052631578945,27.224825083542186,5,6,"tensor(12705.5449, device='cuda:0', grad_fn=<AddBackward0>)",50.71710526315789,27.687126485338666,2,6
