Epoch,Train Loss,Recall@5,MRR5,Best Epoch for Recall@5,Best Epoch for MRR5,Train Loss,Recall@10,MRR10,Best Epoch for Recall@10,Best Epoch for MRR10,Train Loss,Recall@20,MRR20,Best Epoch for Recall@20,Best Epoch for MRR20
18,"tensor(37612.1875, device='cuda:0', grad_fn=<AddBackward0>)",27.6863711001642,15.561220580186097,18,18,"tensor(37612.1875, device='cuda:0', grad_fn=<AddBackward0>)",39.4679802955665,17.125336878046234,18,18,"tensor(37612.1875, device='cuda:0', grad_fn=<AddBackward0>)",52.88669950738917,18.055574201090757,18,18
19,"tensor(37548.2500, device='cuda:0', grad_fn=<AddBackward0>)",27.68965517241379,15.543760262725783,19,18,"tensor(37548.2500, device='cuda:0', grad_fn=<AddBackward0>)",39.34811165845649,17.09089256392212,18,18,"tensor(37548.2500, device='cuda:0', grad_fn=<AddBackward0>)",52.666666666666664,18.01300985869284,18,18
20,"tensor(37509.4844, device='cuda:0', grad_fn=<AddBackward0>)",27.725779967159276,15.509551176792554,20,18,"tensor(37509.4844, device='cuda:0', grad_fn=<AddBackward0>)",39.40065681444992,17.05792152109886,18,18,"tensor(37509.4844, device='cuda:0', grad_fn=<AddBackward0>)",52.81937602627258,17.98771527547416,18,18
21,"tensor(37474.4609, device='cuda:0', grad_fn=<AddBackward0>)",27.669950738916256,15.532074438970989,20,18,"tensor(37474.4609, device='cuda:0', grad_fn=<AddBackward0>)",39.487684729064036,17.10203039070034,21,18,"tensor(37474.4609, device='cuda:0', grad_fn=<AddBackward0>)",52.81773399014779,18.02457666945916,18,18
22,"tensor(37421.2656, device='cuda:0', grad_fn=<AddBackward0>)",27.722495894909688,15.578461959496446,20,22,"tensor(37421.2656, device='cuda:0', grad_fn=<AddBackward0>)",39.42857142857143,17.133490369327802,21,22,"tensor(37421.2656, device='cuda:0', grad_fn=<AddBackward0>)",52.73891625615763,18.057268949656354,18,22
23,"tensor(37376.7422, device='cuda:0', grad_fn=<AddBackward0>)",27.59113300492611,15.483962780514505,20,22,"tensor(37376.7422, device='cuda:0', grad_fn=<AddBackward0>)",39.45812807881774,17.05914392576954,21,22,"tensor(37376.7422, device='cuda:0', grad_fn=<AddBackward0>)",52.73891625615763,17.978219206695503,18,22
24,"tensor(37325.0078, device='cuda:0', grad_fn=<AddBackward0>)",27.62889983579639,15.491269841269842,20,22,"tensor(37325.0078, device='cuda:0', grad_fn=<AddBackward0>)",39.35796387520526,17.04754671983736,21,22,"tensor(37325.0078, device='cuda:0', grad_fn=<AddBackward0>)",52.67323481116585,17.967401817955047,18,22
25,"tensor(37290.2930, device='cuda:0', grad_fn=<AddBackward0>)",27.638752052545158,15.551313628899836,20,22,"tensor(37290.2930, device='cuda:0', grad_fn=<AddBackward0>)",39.43513957307061,17.114602392681206,21,22,"tensor(37290.2930, device='cuda:0', grad_fn=<AddBackward0>)",52.69950738916256,18.032615147077394,18,22
26,"tensor(37272.7461, device='cuda:0', grad_fn=<AddBackward0>)",27.58128078817734,15.506294471811714,20,22,"tensor(37272.7461, device='cuda:0', grad_fn=<AddBackward0>)",39.397372742200325,17.07266009852217,21,22,"tensor(37272.7461, device='cuda:0', grad_fn=<AddBackward0>)",52.66174055829228,17.9854496516877,18,22
27,"tensor(37219.7344, device='cuda:0', grad_fn=<AddBackward0>)",27.57142857142857,15.502599890530927,20,22,"tensor(37219.7344, device='cuda:0', grad_fn=<AddBackward0>)",39.37110016420362,17.0681236479266,21,22,"tensor(37219.7344, device='cuda:0', grad_fn=<AddBackward0>)",52.62068965517241,17.9825511742397,18,22
28,"tensor(37189.1680, device='cuda:0', grad_fn=<AddBackward0>)",27.586206896551722,15.530350301039958,20,22,"tensor(37189.1680, device='cuda:0', grad_fn=<AddBackward0>)",39.37274220032841,17.09646180311205,21,22,"tensor(37189.1680, device='cuda:0', grad_fn=<AddBackward0>)",52.504105090311995,18.005123075012047,18,22
29,"tensor(37158.7578, device='cuda:0', grad_fn=<AddBackward0>)",27.55993431855501,15.536863711001644,20,22,"tensor(37158.7578, device='cuda:0', grad_fn=<AddBackward0>)",39.387520525451556,17.11040607814007,21,22,"tensor(37158.7578, device='cuda:0', grad_fn=<AddBackward0>)",52.623973727422005,18.023649016702137,18,22
