Epoch,Train Loss,Recall@5,MRR5,Best Epoch for Recall@5,Best Epoch for MRR5,Train Loss,Recall@10,MRR10,Best Epoch for Recall@10,Best Epoch for MRR10,Train Loss,Recall@20,MRR20,Best Epoch for Recall@20,Best Epoch for MRR20
0,"tensor(27074.7402, device='cuda:0', grad_fn=<AddBackward0>)",38.35526315789474,25.937500000000004,0,0,"tensor(27074.7402, device='cuda:0', grad_fn=<AddBackward0>)",46.21710526315789,26.99484126984127,0,0,"tensor(27074.7402, device='cuda:0', grad_fn=<AddBackward0>)",53.82236842105264,27.526326966524234,0,0
1,"tensor(23288.2969, device='cuda:0', grad_fn=<AddBackward0>)",39.44078947368421,26.628399122807018,1,1,"tensor(23288.2969, device='cuda:0', grad_fn=<AddBackward0>)",47.703947368421055,27.75061612364244,1,1,"tensor(23288.2969, device='cuda:0', grad_fn=<AddBackward0>)",55.33552631578947,28.280236367638345,1,1
2,"tensor(22532.5762, device='cuda:0', grad_fn=<AddBackward0>)",39.96052631578947,27.018092105263158,2,2,"tensor(22532.5762, device='cuda:0', grad_fn=<AddBackward0>)",47.82236842105263,28.075806704260646,2,2,"tensor(22532.5762, device='cuda:0', grad_fn=<AddBackward0>)",55.74342105263158,28.628484207423938,2,2
3,"tensor(22072.9922, device='cuda:0', grad_fn=<AddBackward0>)",40.125,27.325657894736842,3,3,"tensor(22072.9922, device='cuda:0', grad_fn=<AddBackward0>)",47.953947368421055,28.37980889724311,3,3,"tensor(22072.9922, device='cuda:0', grad_fn=<AddBackward0>)",55.76973684210527,28.924383619917364,3,3
4,"tensor(21773.5625, device='cuda:0', grad_fn=<AddBackward0>)",40.31578947368421,27.150000000000002,4,3,"tensor(21773.5625, device='cuda:0', grad_fn=<AddBackward0>)",48.01315789473684,28.189183897243108,4,3,"tensor(21773.5625, device='cuda:0', grad_fn=<AddBackward0>)",56.05263157894736,28.74647644228949,4,3
5,"tensor(21577.9492, device='cuda:0', grad_fn=<AddBackward0>)",40.46710526315789,27.16732456140351,5,3,"tensor(21577.9492, device='cuda:0', grad_fn=<AddBackward0>)",48.26315789473684,28.21601399331663,5,3,"tensor(21577.9492, device='cuda:0', grad_fn=<AddBackward0>)",56.20394736842105,28.77026866687099,5,3
6,"tensor(21382.6797, device='cuda:0', grad_fn=<AddBackward0>)",40.41447368421053,27.429385964912278,5,6,"tensor(21382.6797, device='cuda:0', grad_fn=<AddBackward0>)",48.32236842105263,28.491635338345866,6,6,"tensor(21382.6797, device='cuda:0', grad_fn=<AddBackward0>)",56.2171052631579,29.044132623685947,6,6
7,"tensor(21236.6289, device='cuda:0', grad_fn=<AddBackward0>)",40.29605263157895,27.37050438596491,5,6,"tensor(21236.6289, device='cuda:0', grad_fn=<AddBackward0>)",48.0921052631579,28.423739035087713,6,6,"tensor(21236.6289, device='cuda:0', grad_fn=<AddBackward0>)",55.94736842105264,28.969506672762535,6,6
8,"tensor(21096.6484, device='cuda:0', grad_fn=<AddBackward0>)",40.10526315789474,27.49802631578948,5,8,"tensor(21096.6484, device='cuda:0', grad_fn=<AddBackward0>)",47.8421052631579,28.539006370091897,6,8,"tensor(21096.6484, device='cuda:0', grad_fn=<AddBackward0>)",55.46052631578947,29.063832625221536,6,8
9,"tensor(20970.5605, device='cuda:0', grad_fn=<AddBackward0>)",40.23684210526316,27.341557017543856,5,8,"tensor(20970.5605, device='cuda:0', grad_fn=<AddBackward0>)",48.046052631578945,28.389048141186297,6,8,"tensor(20970.5605, device='cuda:0', grad_fn=<AddBackward0>)",55.776315789473685,28.923709950067494,6,8
