Epoch,Train Loss,Recall@5,MRR5,Best Epoch for Recall@5,Best Epoch for MRR5,Train Loss,Recall@10,MRR10,Best Epoch for Recall@10,Best Epoch for MRR10,Train Loss,Recall@20,MRR20,Best Epoch for Recall@20,Best Epoch for MRR20
0,"tensor(28672.7070, device='cuda:1', grad_fn=<AddBackward0>)",21.069498069498067,14.083011583011581,0,0,"tensor(28672.7070, device='cuda:1', grad_fn=<AddBackward0>)",26.420849420849418,14.798329962615675,0,0,"tensor(28672.7070, device='cuda:1', grad_fn=<AddBackward0>)",32.077220077220076,15.192017817283187,0,0
1,"tensor(26061.8379, device='cuda:1', grad_fn=<AddBackward0>)",21.293436293436294,14.349485199485201,1,1,"tensor(26061.8379, device='cuda:1', grad_fn=<AddBackward0>)",26.965250965250963,15.104003493289206,1,1,"tensor(26061.8379, device='cuda:1', grad_fn=<AddBackward0>)",32.938223938223935,15.517166008558092,1,1
2,"tensor(25050.9707, device='cuda:1', grad_fn=<AddBackward0>)",21.888030888030887,14.728700128700128,2,2,"tensor(25050.9707, device='cuda:1', grad_fn=<AddBackward0>)",27.57142857142857,15.483411472697187,2,2,"tensor(25050.9707, device='cuda:1', grad_fn=<AddBackward0>)",33.50579150579151,15.89521969038223,2,2
3,"tensor(24326.4824, device='cuda:1', grad_fn=<AddBackward0>)",21.787644787644787,14.629472329472328,2,2,"tensor(24326.4824, device='cuda:1', grad_fn=<AddBackward0>)",27.55598455598456,15.397488815345959,2,2,"tensor(24326.4824, device='cuda:1', grad_fn=<AddBackward0>)",33.76447876447877,15.827551305896066,3,2
4,"tensor(23801.6016, device='cuda:1', grad_fn=<AddBackward0>)",22.05791505791506,14.799935649935648,4,4,"tensor(23801.6016, device='cuda:1', grad_fn=<AddBackward0>)",27.791505791505795,15.564290310718881,4,4,"tensor(23801.6016, device='cuda:1', grad_fn=<AddBackward0>)",33.64092664092664,15.973406054023034,3,4
5,"tensor(23391.7930, device='cuda:1', grad_fn=<AddBackward0>)",22.18918918918919,14.73976833976834,5,4,"tensor(23391.7930, device='cuda:1', grad_fn=<AddBackward0>)",27.884169884169886,15.49968284611142,5,4,"tensor(23391.7930, device='cuda:1', grad_fn=<AddBackward0>)",33.96911196911197,15.923988915861978,5,4
6,"tensor(23018.5332, device='cuda:1', grad_fn=<AddBackward0>)",22.235521235521237,14.965765765765765,6,6,"tensor(23018.5332, device='cuda:1', grad_fn=<AddBackward0>)",27.91505791505792,15.721826928969785,6,6,"tensor(23018.5332, device='cuda:1', grad_fn=<AddBackward0>)",34.11196911196911,16.153394162178994,6,6
7,"tensor(22729.4883, device='cuda:1', grad_fn=<AddBackward0>)",22.142857142857142,14.83069498069498,6,6,"tensor(22729.4883, device='cuda:1', grad_fn=<AddBackward0>)",27.942084942084943,15.601081693938838,7,6,"tensor(22729.4883, device='cuda:1', grad_fn=<AddBackward0>)",34.03088803088803,16.024080913538015,6,6
8,"tensor(22474.8516, device='cuda:1', grad_fn=<AddBackward0>)",22.193050193050194,14.767824967824966,6,6,"tensor(22474.8516, device='cuda:1', grad_fn=<AddBackward0>)",28.06177606177606,15.548757430900286,8,6,"tensor(22474.8516, device='cuda:1', grad_fn=<AddBackward0>)",34.254826254826256,15.980295814821465,8,6
9,"tensor(22254.1895, device='cuda:1', grad_fn=<AddBackward0>)",22.20849420849421,14.742342342342344,6,6,"tensor(22254.1895, device='cuda:1', grad_fn=<AddBackward0>)",28.081081081081084,15.523162958877244,9,6,"tensor(22254.1895, device='cuda:1', grad_fn=<AddBackward0>)",34.262548262548265,15.949681134394755,9,6
