Epoch,Train Loss,Recall@5,MRR5,Best Epoch for Recall@5,Best Epoch for MRR5,Train Loss,Recall@10,MRR10,Best Epoch for Recall@10,Best Epoch for MRR10,Train Loss,Recall@20,MRR20,Best Epoch for Recall@20,Best Epoch for MRR20
0,"tensor(70686.8984, device='cuda:0', grad_fn=<AddBackward0>)",23.12315270935961,12.858128078817732,0,0,"tensor(70686.8984, device='cuda:0', grad_fn=<AddBackward0>)",34.02463054187192,14.301977610967759,0,0,"tensor(70686.8984, device='cuda:0', grad_fn=<AddBackward0>)",46.55993431855501,15.166128659711376,0,0
1,"tensor(67277.2344, device='cuda:0', grad_fn=<AddBackward0>)",23.418719211822662,12.822523262178434,1,0,"tensor(67277.2344, device='cuda:0', grad_fn=<AddBackward0>)",34.42692939244663,14.27377173091459,1,0,"tensor(67277.2344, device='cuda:0', grad_fn=<AddBackward0>)",47.44991789819376,15.173576374842787,1,1
2,"tensor(66690.5781, device='cuda:0', grad_fn=<AddBackward0>)",23.548440065681444,12.855446086480567,2,0,"tensor(66690.5781, device='cuda:0', grad_fn=<AddBackward0>)",34.8752052545156,14.353350535616546,2,2,"tensor(66690.5781, device='cuda:0', grad_fn=<AddBackward0>)",48.083743842364534,15.267083399566358,2,2
3,"tensor(66353.7188, device='cuda:0', grad_fn=<AddBackward0>)",23.74712643678161,12.95232621784346,3,3,"tensor(66353.7188, device='cuda:0', grad_fn=<AddBackward0>)",35.00821018062397,14.441047645111684,3,3,"tensor(66353.7188, device='cuda:0', grad_fn=<AddBackward0>)",48.25779967159278,15.354981048779567,3,3
4,"tensor(66139.0703, device='cuda:0', grad_fn=<AddBackward0>)",23.8128078817734,12.95993431855501,4,4,"tensor(66139.0703, device='cuda:0', grad_fn=<AddBackward0>)",35.13628899835796,14.45916933823338,4,4,"tensor(66139.0703, device='cuda:0', grad_fn=<AddBackward0>)",48.443349753694584,15.381529948417882,4,4
5,"tensor(65956.5234, device='cuda:0', grad_fn=<AddBackward0>)",23.89983579638752,13.004980842911879,5,5,"tensor(65956.5234, device='cuda:0', grad_fn=<AddBackward0>)",35.228243021346465,14.501328615737483,5,5,"tensor(65956.5234, device='cuda:0', grad_fn=<AddBackward0>)",48.48111658456486,15.414570585008788,5,5
6,"tensor(65804.4062, device='cuda:0', grad_fn=<AddBackward0>)",23.88834154351396,13.046962233169129,5,6,"tensor(65804.4062, device='cuda:0', grad_fn=<AddBackward0>)",35.251231527093594,14.546646206375268,6,6,"tensor(65804.4062, device='cuda:0', grad_fn=<AddBackward0>)",48.555008210180624,15.46428461565931,6,6
7,"tensor(65704.3203, device='cuda:0', grad_fn=<AddBackward0>)",23.82758620689655,12.996852764094143,5,6,"tensor(65704.3203, device='cuda:0', grad_fn=<AddBackward0>)",35.343185550082104,14.517192509187582,7,6,"tensor(65704.3203, device='cuda:0', grad_fn=<AddBackward0>)",48.69458128078818,15.438537108585265,7,6
8,"tensor(65609.2344, device='cuda:0', grad_fn=<AddBackward0>)",23.985221674876847,13.04912424740011,8,8,"tensor(65609.2344, device='cuda:0', grad_fn=<AddBackward0>)",35.456486042692944,14.563733156097689,8,8,"tensor(65609.2344, device='cuda:0', grad_fn=<AddBackward0>)",48.62725779967159,15.474073849535387,7,8
9,"tensor(65653.8125, device='cuda:0', grad_fn=<AddBackward0>)",24.00328407224959,13.047400109469077,9,8,"tensor(65653.8125, device='cuda:0', grad_fn=<AddBackward0>)",35.433497536945815,14.552890504860946,8,8,"tensor(65653.8125, device='cuda:0', grad_fn=<AddBackward0>)",48.73727422003284,15.471332756962209,9,8
10,"tensor(65453.1758, device='cuda:0', grad_fn=<AddBackward0>)",23.970443349753694,13.001231527093598,9,8,"tensor(65453.1758, device='cuda:0', grad_fn=<AddBackward0>)",35.5303776683087,14.52821044126463,10,8,"tensor(65453.1758, device='cuda:0', grad_fn=<AddBackward0>)",48.83743842364532,15.450772356015117,10,8
11,"tensor(65458.8750, device='cuda:0', grad_fn=<AddBackward0>)",24.008210180623973,13.009633278598795,11,8,"tensor(65458.8750, device='cuda:0', grad_fn=<AddBackward0>)",35.592775041050906,14.54061628482811,11,8,"tensor(65458.8750, device='cuda:0', grad_fn=<AddBackward0>)",48.981937602627255,15.468023039161077,11,8
12,"tensor(65422.3945, device='cuda:0', grad_fn=<AddBackward0>)",24.05090311986864,13.014422550629446,12,8,"tensor(65422.3945, device='cuda:0', grad_fn=<AddBackward0>)",35.6568144499179,14.549791487476217,12,8,"tensor(65422.3945, device='cuda:0', grad_fn=<AddBackward0>)",49.118226600985224,15.48074341952051,12,12
13,"tensor(65371.3242, device='cuda:0', grad_fn=<AddBackward0>)",24.064039408866993,13.058702791461412,13,13,"tensor(65371.3242, device='cuda:0', grad_fn=<AddBackward0>)",35.658456486042695,14.591443167305234,13,13,"tensor(65371.3242, device='cuda:0', grad_fn=<AddBackward0>)",48.88998357963875,15.506308667082239,12,13
14,"tensor(65316.5195, device='cuda:0', grad_fn=<AddBackward0>)",24.137931034482758,13.061193212917349,14,14,"tensor(65316.5195, device='cuda:0', grad_fn=<AddBackward0>)",35.747126436781606,14.593519170120153,14,14,"tensor(65316.5195, device='cuda:0', grad_fn=<AddBackward0>)",49.01149425287356,15.510661379622704,12,14
15,"tensor(65302.3047, device='cuda:0', grad_fn=<AddBackward0>)",24.229885057471265,13.092036124794745,15,15,"tensor(65302.3047, device='cuda:0', grad_fn=<AddBackward0>)",35.7175697865353,14.605153517345634,14,15,"tensor(65302.3047, device='cuda:0', grad_fn=<AddBackward0>)",48.952380952380956,15.519775481049672,12,15
16,"tensor(65272.0859, device='cuda:0', grad_fn=<AddBackward0>)",24.183908045977013,13.056677613574163,15,15,"tensor(65272.0859, device='cuda:0', grad_fn=<AddBackward0>)",35.91789819376026,14.604073161831781,16,15,"tensor(65272.0859, device='cuda:0', grad_fn=<AddBackward0>)",49.34811165845648,15.532550246551338,16,16
17,"tensor(65279.8789, device='cuda:0', grad_fn=<AddBackward0>)",24.154351395730707,13.075068418171867,15,15,"tensor(65279.8789, device='cuda:0', grad_fn=<AddBackward0>)",35.76354679802955,14.610827012797456,16,17,"tensor(65279.8789, device='cuda:0', grad_fn=<AddBackward0>)",49.1559934318555,15.53567912492938,16,17
18,"tensor(65259.9141, device='cuda:0', grad_fn=<AddBackward0>)",24.14449917898194,13.120032840722494,15,18,"tensor(65259.9141, device='cuda:0', grad_fn=<AddBackward0>)",35.73234811165846,14.650360335705162,16,18,"tensor(65259.9141, device='cuda:0', grad_fn=<AddBackward0>)",49.01970443349754,15.56880159583114,16,18
19,"tensor(65188.3711, device='cuda:0', grad_fn=<AddBackward0>)",24.17241379310345,13.127257799671593,15,19,"tensor(65188.3711, device='cuda:0', grad_fn=<AddBackward0>)",35.75369458128079,14.656875700471758,16,19,"tensor(65188.3711, device='cuda:0', grad_fn=<AddBackward0>)",49.20197044334975,15.588713306434713,16,19
20,"tensor(65168.9922, device='cuda:0', grad_fn=<AddBackward0>)",24.26272577996716,13.151806239737274,20,20,"tensor(65168.9922, device='cuda:0', grad_fn=<AddBackward0>)",35.85714285714286,14.684777282560532,16,20,"tensor(65168.9922, device='cuda:0', grad_fn=<AddBackward0>)",49.38095238095238,15.6228452881187,20,20
21,"tensor(65185.2188, device='cuda:0', grad_fn=<AddBackward0>)",24.19047619047619,13.144471811713194,20,20,"tensor(65185.2188, device='cuda:0', grad_fn=<AddBackward0>)",35.77668308702792,14.678550577319049,16,20,"tensor(65185.2188, device='cuda:0', grad_fn=<AddBackward0>)",49.32512315270936,15.617510439054922,20,20
22,"tensor(65101.8906, device='cuda:0', grad_fn=<AddBackward0>)",24.210180623973727,13.135467980295568,20,20,"tensor(65101.8906, device='cuda:0', grad_fn=<AddBackward0>)",35.90147783251231,14.679658951703287,16,20,"tensor(65101.8906, device='cuda:0', grad_fn=<AddBackward0>)",49.35796387520525,15.610394889104914,20,20
23,"tensor(65121.8047, device='cuda:0', grad_fn=<AddBackward0>)",24.14449917898194,13.130952380952381,20,20,"tensor(65121.8047, device='cuda:0', grad_fn=<AddBackward0>)",35.839080459770116,14.678615737482732,16,20,"tensor(65121.8047, device='cuda:0', grad_fn=<AddBackward0>)",49.3136288998358,15.610884291020483,20,20
24,"tensor(65086.2188, device='cuda:0', grad_fn=<AddBackward0>)",24.282430213464696,13.199698960043788,24,24,"tensor(65086.2188, device='cuda:0', grad_fn=<AddBackward0>)",36.04597701149425,14.754346834519247,24,24,"tensor(65086.2188, device='cuda:0', grad_fn=<AddBackward0>)",49.43185550082102,15.68054037348006,24,24
25,"tensor(65021.3008, device='cuda:0', grad_fn=<AddBackward0>)",24.216748768472907,13.156349206349205,24,24,"tensor(65021.3008, device='cuda:0', grad_fn=<AddBackward0>)",35.95730706075534,14.707080303385723,24,24,"tensor(65021.3008, device='cuda:0', grad_fn=<AddBackward0>)",49.376026272577995,15.63542147316511,24,24
26,"tensor(65066.3672, device='cuda:0', grad_fn=<AddBackward0>)",24.26272577996716,13.171784345922276,24,24,"tensor(65066.3672, device='cuda:0', grad_fn=<AddBackward0>)",35.99343185550082,14.721158808350927,24,24,"tensor(65066.3672, device='cuda:0', grad_fn=<AddBackward0>)",49.41871921182266,15.650470795147204,24,24
