Epoch,Train Loss,Recall@5,MRR5,Best Epoch for Recall@5,Best Epoch for MRR5,Train Loss,Recall@10,MRR10,Best Epoch for Recall@10,Best Epoch for MRR10,Train Loss,Recall@20,MRR20,Best Epoch for Recall@20,Best Epoch for MRR20
0,"tensor(111683.9766, device='cuda:0', grad_fn=<AddBackward0>)",9.03893214682981,5.637245087133851,0,0,"tensor(111683.9766, device='cuda:0', grad_fn=<AddBackward0>)",12.382647385984427,6.082410791532038,0,0,"tensor(111683.9766, device='cuda:0', grad_fn=<AddBackward0>)",16.1412680756396,6.3415650863051996,0,0
1,"tensor(105058.1406, device='cuda:0', grad_fn=<AddBackward0>)",9.761957730812014,5.97992213570634,1,1,"tensor(105058.1406, device='cuda:0', grad_fn=<AddBackward0>)",13.482758620689655,6.471267899076576,1,1,"tensor(105058.1406, device='cuda:0', grad_fn=<AddBackward0>)",18.020022246941046,6.782558424839063,1,1
2,"tensor(103074.0938, device='cuda:0', grad_fn=<AddBackward0>)",9.995550611790879,6.149925843529847,2,2,"tensor(103074.0938, device='cuda:0', grad_fn=<AddBackward0>)",13.916573971078977,6.667074968660063,2,2,"tensor(103074.0938, device='cuda:0', grad_fn=<AddBackward0>)",18.448275862068968,6.9789792241440445,2,2
3,"tensor(102071.4922, device='cuda:0', grad_fn=<AddBackward0>)",10.124582869855395,6.144401186503522,3,2,"tensor(102071.4922, device='cuda:0', grad_fn=<AddBackward0>)",14.052280311457174,6.661422744848775,3,2,"tensor(102071.4922, device='cuda:0', grad_fn=<AddBackward0>)",18.93437152391546,6.99934332791881,3,3
4,"tensor(101375.6172, device='cuda:0', grad_fn=<AddBackward0>)",10.095661846496107,6.120059325176121,3,2,"tensor(101375.6172, device='cuda:0', grad_fn=<AddBackward0>)",14.172413793103447,6.658903190493848,4,2,"tensor(101375.6172, device='cuda:0', grad_fn=<AddBackward0>)",19.03781979977753,6.994357582285733,4,3
5,"tensor(101019.1797, device='cuda:0', grad_fn=<AddBackward0>)",10.14571746384872,6.120615498702262,5,2,"tensor(101019.1797, device='cuda:0', grad_fn=<AddBackward0>)",14.285873192436041,6.667558751346293,5,5,"tensor(101019.1797, device='cuda:0', grad_fn=<AddBackward0>)",19.190211345939932,7.007074910782721,5,5
6,"tensor(100686.8750, device='cuda:0', grad_fn=<AddBackward0>)",10.163515016685205,6.129254727474972,6,2,"tensor(100686.8750, device='cuda:0', grad_fn=<AddBackward0>)",14.308120133481648,6.676648657238202,6,6,"tensor(100686.8750, device='cuda:0', grad_fn=<AddBackward0>)",19.234705228031146,7.0159431394401786,6,6
7,"tensor(100399.9766, device='cuda:0', grad_fn=<AddBackward0>)",10.190211345939932,6.128550241008527,7,2,"tensor(100399.9766, device='cuda:0', grad_fn=<AddBackward0>)",14.369299221357062,6.680113706587567,7,7,"tensor(100399.9766, device='cuda:0', grad_fn=<AddBackward0>)",19.293659621802004,7.019694019909645,7,7
8,"tensor(100171.4531, device='cuda:0', grad_fn=<AddBackward0>)",10.208008898776418,6.151353355580276,8,8,"tensor(100171.4531, device='cuda:0', grad_fn=<AddBackward0>)",14.379310344827587,6.702667867295231,8,8,"tensor(100171.4531, device='cuda:0', grad_fn=<AddBackward0>)",19.39488320355951,7.047119323391119,8,8
9,"tensor(100077.0938, device='cuda:0', grad_fn=<AddBackward0>)",10.187986651835372,6.1295513533555805,8,8,"tensor(100077.0938, device='cuda:0', grad_fn=<AddBackward0>)",14.372636262513904,6.681142627610925,8,8,"tensor(100077.0938, device='cuda:0', grad_fn=<AddBackward0>)",19.444938820912125,7.0291555491336295,9,8
10,"tensor(99910.6094, device='cuda:0', grad_fn=<AddBackward0>)",10.196885428253614,6.144475342973675,8,8,"tensor(99910.6094, device='cuda:0', grad_fn=<AddBackward0>)",14.31479421579533,6.689653848191111,8,8,"tensor(99910.6094, device='cuda:0', grad_fn=<AddBackward0>)",19.28587319243604,7.030989552817772,9,8
11,"tensor(99738.4062, device='cuda:0', grad_fn=<AddBackward0>)",10.273637374860957,6.170467185761957,11,11,"tensor(99738.4062, device='cuda:0', grad_fn=<AddBackward0>)",14.39599555061179,6.710734590462064,11,11,"tensor(99738.4062, device='cuda:0', grad_fn=<AddBackward0>)",19.330367074527253,7.047655151286551,9,11
12,"tensor(99679.8047, device='cuda:0', grad_fn=<AddBackward0>)",10.264738598442715,6.155988134964776,11,11,"tensor(99679.8047, device='cuda:0', grad_fn=<AddBackward0>)",14.39043381535039,6.6998578667655435,11,11,"tensor(99679.8047, device='cuda:0', grad_fn=<AddBackward0>)",19.450500556173527,7.047550294093452,12,11
13,"tensor(99590.7812, device='cuda:0', grad_fn=<AddBackward0>)",10.10678531701891,6.026325546903968,11,11,"tensor(99590.7812, device='cuda:0', grad_fn=<AddBackward0>)",14.342602892102335,6.586971855853946,11,11,"tensor(99590.7812, device='cuda:0', grad_fn=<AddBackward0>)",19.520578420467185,6.941747615627865,13,11
14,"tensor(99426.1094, device='cuda:0', grad_fn=<AddBackward0>)",10.219132369299222,6.1493325917686334,11,11,"tensor(99426.1094, device='cuda:0', grad_fn=<AddBackward0>)",14.423804226918799,6.705259371082508,14,11,"tensor(99426.1094, device='cuda:0', grad_fn=<AddBackward0>)",19.52836484983315,7.0558354371536876,14,14
15,"tensor(99447.6406, device='cuda:0', grad_fn=<AddBackward0>)",10.202447163515016,6.123173896922507,11,11,"tensor(99447.6406, device='cuda:0', grad_fn=<AddBackward0>)",14.418242491657395,6.681237088828857,14,11,"tensor(99447.6406, device='cuda:0', grad_fn=<AddBackward0>)",19.486095661846495,7.028658696076053,14,14
16,"tensor(99383.9375, device='cuda:0', grad_fn=<AddBackward0>)",10.300333704115685,6.130255839822025,16,11,"tensor(99383.9375, device='cuda:0', grad_fn=<AddBackward0>)",14.420467185761957,6.676865388350371,14,11,"tensor(99383.9375, device='cuda:0', grad_fn=<AddBackward0>)",19.56840934371524,7.030505678398202,16,14
17,"tensor(99309.8750, device='cuda:0', grad_fn=<AddBackward0>)",10.261401557285874,6.125213199851687,16,11,"tensor(99309.8750, device='cuda:0', grad_fn=<AddBackward0>)",14.42825361512792,6.6753442978971345,17,11,"tensor(99309.8750, device='cuda:0', grad_fn=<AddBackward0>)",19.593993325917687,7.030888153175472,17,14
18,"tensor(99139.5156, device='cuda:0', grad_fn=<AddBackward0>)",10.301446051167964,6.179940674823879,18,18,"tensor(99139.5156, device='cuda:0', grad_fn=<AddBackward0>)",14.46051167964405,6.728859226300828,18,18,"tensor(99139.5156, device='cuda:0', grad_fn=<AddBackward0>)",19.596218020022246,7.0818865406151925,18,18
19,"tensor(99130.6328, device='cuda:0', grad_fn=<AddBackward0>)",10.337041156840934,6.187634408602151,19,19,"tensor(99130.6328, device='cuda:0', grad_fn=<AddBackward0>)",14.480533926585096,6.735515210904533,19,19,"tensor(99130.6328, device='cuda:0', grad_fn=<AddBackward0>)",19.769744160177975,7.097967393088478,19,19
