Epoch,Train Loss,Recall@5,MRR5,Best Epoch for Recall@5,Best Epoch for MRR5,Train Loss,Recall@10,MRR10,Best Epoch for Recall@10,Best Epoch for MRR10,Train Loss,Recall@20,MRR20,Best Epoch for Recall@20,Best Epoch for MRR20
0,"tensor(45090.9414, device='cuda:0', grad_fn=<AddBackward0>)",36.42763157894737,25.37247807017544,0,0,"tensor(45090.9414, device='cuda:0', grad_fn=<AddBackward0>)",43.368421052631575,26.305902777777778,0,0,"tensor(45090.9414, device='cuda:0', grad_fn=<AddBackward0>)",50.80263157894736,26.81889667875848,0,0
1,"tensor(41424.9805, device='cuda:0', grad_fn=<AddBackward0>)",37.453947368421055,25.306030701754388,1,0,"tensor(41424.9805, device='cuda:0', grad_fn=<AddBackward0>)",44.546052631578945,26.255521616541355,1,0,"tensor(41424.9805, device='cuda:0', grad_fn=<AddBackward0>)",52.125,26.777831736874735,1,0
2,"tensor(40772.2539, device='cuda:0', grad_fn=<AddBackward0>)",37.434210526315795,25.027412280701753,1,0,"tensor(40772.2539, device='cuda:0', grad_fn=<AddBackward0>)",45.10526315789474,26.045509607351715,2,0,"tensor(40772.2539, device='cuda:0', grad_fn=<AddBackward0>)",52.94736842105263,26.586652281785028,2,0
3,"tensor(40348.4336, device='cuda:0', grad_fn=<AddBackward0>)",37.631578947368425,24.83114035087719,3,0,"tensor(40348.4336, device='cuda:0', grad_fn=<AddBackward0>)",45.473684210526315,25.87198987050961,3,0,"tensor(40348.4336, device='cuda:0', grad_fn=<AddBackward0>)",53.0,26.397675096785512,3,0
4,"tensor(40072.3867, device='cuda:0', grad_fn=<AddBackward0>)",37.60526315789473,24.804057017543858,3,0,"tensor(40072.3867, device='cuda:0', grad_fn=<AddBackward0>)",45.57236842105263,25.868251357560567,4,0,"tensor(40072.3867, device='cuda:0', grad_fn=<AddBackward0>)",53.328947368421055,26.405926023004294,4,0
5,"tensor(39904.4492, device='cuda:0', grad_fn=<AddBackward0>)",37.50657894736842,24.777850877192982,3,0,"tensor(39904.4492, device='cuda:0', grad_fn=<AddBackward0>)",45.6578947368421,25.868671679197995,5,0,"tensor(39904.4492, device='cuda:0', grad_fn=<AddBackward0>)",53.546052631578945,26.418547146624533,5,0
6,"tensor(39788.0781, device='cuda:0', grad_fn=<AddBackward0>)",37.60526315789473,24.782017543859645,3,0,"tensor(39788.0781, device='cuda:0', grad_fn=<AddBackward0>)",45.625,25.850394214703424,5,0,"tensor(39788.0781, device='cuda:0', grad_fn=<AddBackward0>)",53.57236842105263,26.406507807146095,6,0
7,"tensor(39612.8086, device='cuda:0', grad_fn=<AddBackward0>)",37.76315789473684,24.683333333333334,7,0,"tensor(39612.8086, device='cuda:0', grad_fn=<AddBackward0>)",45.69078947368421,25.734758771929823,7,0,"tensor(39612.8086, device='cuda:0', grad_fn=<AddBackward0>)",53.76315789473685,26.294919931781642,7,0
8,"tensor(39547.6172, device='cuda:0', grad_fn=<AddBackward0>)",37.68421052631579,24.647587719298247,7,0,"tensor(39547.6172, device='cuda:0', grad_fn=<AddBackward0>)",45.73026315789473,25.711077172096907,8,0,"tensor(39547.6172, device='cuda:0', grad_fn=<AddBackward0>)",53.83552631578947,26.273845983788497,8,0
9,"tensor(39494.8750, device='cuda:0', grad_fn=<AddBackward0>)",37.381578947368425,24.439364035087717,7,0,"tensor(39494.8750, device='cuda:0', grad_fn=<AddBackward0>)",45.61184210526316,25.537682748538014,8,0,"tensor(39494.8750, device='cuda:0', grad_fn=<AddBackward0>)",53.86184210526316,26.110505991222848,9,0
