Epoch,Train Loss,Recall@5,MRR5,Best Epoch for Recall@5,Best Epoch for MRR5,Train Loss,Recall@10,MRR10,Best Epoch for Recall@10,Best Epoch for MRR10,Train Loss,Recall@20,MRR20,Best Epoch for Recall@20,Best Epoch for MRR20
18,"tensor(57462.2031, device='cuda:0', grad_fn=<AddBackward0>)",12.146829810901002,6.976344086021505,5,10,"tensor(57462.2031, device='cuda:0', grad_fn=<AddBackward0>)",17.051167964404897,7.630434168476438,9,14,"tensor(57462.2031, device='cuda:0', grad_fn=<AddBackward0>)",22.656284760845384,8.016391463134319,8,14
19,"tensor(57398.8086, device='cuda:0', grad_fn=<AddBackward0>)",12.130144605116797,7.015943641082684,5,10,"tensor(57398.8086, device='cuda:0', grad_fn=<AddBackward0>)",17.050055617352612,7.669503151649983,9,14,"tensor(57398.8086, device='cuda:0', grad_fn=<AddBackward0>)",22.68409343715239,8.0577779403481,8,14
20,"tensor(57239.5977, device='cuda:0', grad_fn=<AddBackward0>)",12.14238042269188,7.0040971449759,5,10,"tensor(57239.5977, device='cuda:0', grad_fn=<AddBackward0>)",17.010011123470523,7.653033352755265,9,14,"tensor(57239.5977, device='cuda:0', grad_fn=<AddBackward0>)",22.61179087875417,8.038086083573459,8,14
21,"tensor(57078.2617, device='cuda:0', grad_fn=<AddBackward0>)",12.0678531701891,6.935780496848349,5,10,"tensor(57078.2617, device='cuda:0', grad_fn=<AddBackward0>)",16.989988876529477,7.590231209280153,9,14,"tensor(57078.2617, device='cuda:0', grad_fn=<AddBackward0>)",22.622914349276975,7.9782186330794245,8,14
22,"tensor(56951.8633, device='cuda:0', grad_fn=<AddBackward0>)",12.03893214682981,6.9305524657026325,5,10,"tensor(56951.8633, device='cuda:0', grad_fn=<AddBackward0>)",16.981090100111235,7.589675918569133,9,14,"tensor(56951.8633, device='cuda:0', grad_fn=<AddBackward0>)",22.58064516129032,7.975030565540747,8,14
23,"tensor(56888.3945, device='cuda:0', grad_fn=<AddBackward0>)",12.113459399332593,6.978976640711901,5,10,"tensor(56888.3945, device='cuda:0', grad_fn=<AddBackward0>)",16.973303670745274,7.624517982944012,9,14,"tensor(56888.3945, device='cuda:0', grad_fn=<AddBackward0>)",22.519466073414907,8.00579357055589,8,14
24,"tensor(56768.9062, device='cuda:0', grad_fn=<AddBackward0>)",12.0678531701891,6.918557656655544,5,10,"tensor(56768.9062, device='cuda:0', grad_fn=<AddBackward0>)",16.89877641824249,7.559805868954922,9,14,"tensor(56768.9062, device='cuda:0', grad_fn=<AddBackward0>)",22.407119021134594,7.9389462412525535,8,14
25,"tensor(56629.1055, device='cuda:0', grad_fn=<AddBackward0>)",12.153503893214683,6.982814238042269,5,10,"tensor(56629.1055, device='cuda:0', grad_fn=<AddBackward0>)",16.858731924360402,7.609235570386848,9,14,"tensor(56629.1055, device='cuda:0', grad_fn=<AddBackward0>)",22.43715239154616,7.992223570126994,8,14
26,"tensor(56578.8633, device='cuda:0', grad_fn=<AddBackward0>)",12.106785317018911,6.952817945865776,5,10,"tensor(56578.8633, device='cuda:0', grad_fn=<AddBackward0>)",16.829810901001114,7.58182636792203,9,14,"tensor(56578.8633, device='cuda:0', grad_fn=<AddBackward0>)",22.369299221357064,7.963309123887527,8,14
27,"tensor(56455.7930, device='cuda:0', grad_fn=<AddBackward0>)",12.00778642936596,6.913607712272894,5,10,"tensor(56455.7930, device='cuda:0', grad_fn=<AddBackward0>)",16.731924360400445,7.542542860674116,9,14,"tensor(56455.7930, device='cuda:0', grad_fn=<AddBackward0>)",22.30923248053393,7.925679206114425,8,14
28,"tensor(56422.3398, device='cuda:0', grad_fn=<AddBackward0>)",12.030033370411568,6.933685576566555,5,10,"tensor(56422.3398, device='cuda:0', grad_fn=<AddBackward0>)",16.764182424916573,7.56332388721154,9,14,"tensor(56422.3398, device='cuda:0', grad_fn=<AddBackward0>)",22.38487208008899,7.9488734790096895,8,14
29,"tensor(56315.4336, device='cuda:0', grad_fn=<AddBackward0>)",12.03337041156841,6.902669632925473,5,10,"tensor(56315.4336, device='cuda:0', grad_fn=<AddBackward0>)",16.715239154616242,7.527427300174796,9,14,"tensor(56315.4336, device='cuda:0', grad_fn=<AddBackward0>)",22.258064516129032,7.908638510884557,8,14
