Epoch,Train Loss,Recall@5,MRR5,Best Epoch for Recall@5,Best Epoch for MRR5,Train Loss,Recall@10,MRR10,Best Epoch for Recall@10,Best Epoch for MRR10,Train Loss,Recall@20,MRR20,Best Epoch for Recall@20,Best Epoch for MRR20
0,"tensor(46092.0234, device='cuda:0', grad_fn=<AddBackward0>)",24.600985221674875,13.822468527640941,0,0,"tensor(46092.0234, device='cuda:0', grad_fn=<AddBackward0>)",35.894909688013136,15.316151249771941,0,0,"tensor(46092.0234, device='cuda:0', grad_fn=<AddBackward0>)",48.996715927750415,16.2189785963572,0,0
1,"tensor(40961.2539, device='cuda:0', grad_fn=<AddBackward0>)",25.752052545155994,14.497427476737817,1,1,"tensor(40961.2539, device='cuda:0', grad_fn=<AddBackward0>)",37.22660098522167,16.01169885578752,1,1,"tensor(40961.2539, device='cuda:0', grad_fn=<AddBackward0>)",50.74220032840723,16.946017522856998,1,1
2,"tensor(39932.2344, device='cuda:0', grad_fn=<AddBackward0>)",26.231527093596057,14.832703886152162,2,2,"tensor(39932.2344, device='cuda:0', grad_fn=<AddBackward0>)",37.61247947454844,16.339502046029143,2,2,"tensor(39932.2344, device='cuda:0', grad_fn=<AddBackward0>)",51.266009852216754,17.281556030216223,2,2
3,"tensor(39330.0273, device='cuda:0', grad_fn=<AddBackward0>)",26.617405582922828,15.070114942528734,3,3,"tensor(39330.0273, device='cuda:0', grad_fn=<AddBackward0>)",38.096880131362894,16.586225141397552,3,3,"tensor(39330.0273, device='cuda:0', grad_fn=<AddBackward0>)",51.635467980295566,17.51928584287931,3,3
4,"tensor(38929.6406, device='cuda:0', grad_fn=<AddBackward0>)",27.047619047619047,15.133032293377122,4,4,"tensor(38929.6406, device='cuda:0', grad_fn=<AddBackward0>)",38.54022988505747,16.65387051372273,4,4,"tensor(38929.6406, device='cuda:0', grad_fn=<AddBackward0>)",52.00328407224959,17.58481516114315,4,4
5,"tensor(38590.5312, device='cuda:0', grad_fn=<AddBackward0>)",26.8423645320197,15.24055829228243,4,5,"tensor(38590.5312, device='cuda:0', grad_fn=<AddBackward0>)",38.47290640394089,16.784795527406366,4,5,"tensor(38590.5312, device='cuda:0', grad_fn=<AddBackward0>)",51.927750410509034,17.712682782885736,4,5
6,"tensor(38317.1758, device='cuda:0', grad_fn=<AddBackward0>)",27.290640394088673,15.440777230432397,6,6,"tensor(38317.1758, device='cuda:0', grad_fn=<AddBackward0>)",38.98850574712643,16.98769776109678,6,6,"tensor(38317.1758, device='cuda:0', grad_fn=<AddBackward0>)",52.556650246305416,17.92455983676721,6,6
7,"tensor(38101.9062, device='cuda:0', grad_fn=<AddBackward0>)",27.5008210180624,15.45555555555556,7,7,"tensor(38101.9062, device='cuda:0', grad_fn=<AddBackward0>)",39.10016420361248,16.989934709515992,7,7,"tensor(38101.9062, device='cuda:0', grad_fn=<AddBackward0>)",52.45320197044335,17.911723460728897,6,6
8,"tensor(37916.4883, device='cuda:0', grad_fn=<AddBackward0>)",27.4384236453202,15.533032293377122,7,8,"tensor(37916.4883, device='cuda:0', grad_fn=<AddBackward0>)",39.28899835796388,17.10477884640446,8,8,"tensor(37916.4883, device='cuda:0', grad_fn=<AddBackward0>)",52.70935960591133,18.035014778336127,8,8
9,"tensor(37754.8047, device='cuda:0', grad_fn=<AddBackward0>)",27.64696223316913,15.5623973727422,9,9,"tensor(37754.8047, device='cuda:0', grad_fn=<AddBackward0>)",39.28899835796388,17.101311674094926,8,8,"tensor(37754.8047, device='cuda:0', grad_fn=<AddBackward0>)",52.53858784893267,18.02087667315843,8,8
10,"tensor(37604.5859, device='cuda:0', grad_fn=<AddBackward0>)",27.65024630541872,15.623316912972085,10,10,"tensor(37604.5859, device='cuda:0', grad_fn=<AddBackward0>)",39.35632183908046,17.175594260692783,10,10,"tensor(37604.5859, device='cuda:0', grad_fn=<AddBackward0>)",52.679802955665025,18.095049288906143,8,10
11,"tensor(37484.9805, device='cuda:0', grad_fn=<AddBackward0>)",27.78489326765189,15.64953475643131,11,11,"tensor(37484.9805, device='cuda:0', grad_fn=<AddBackward0>)",39.566502463054185,17.210956681523186,11,11,"tensor(37484.9805, device='cuda:0', grad_fn=<AddBackward0>)",52.87684729064039,18.134833991244033,11,11
