Epoch,Train Loss,Recall@5,MRR5,Best Epoch for Recall@5,Best Epoch for MRR5,Train Loss,Recall@10,MRR10,Best Epoch for Recall@10,Best Epoch for MRR10,Train Loss,Recall@20,MRR20,Best Epoch for Recall@20,Best Epoch for MRR20
0,"tensor(95304.9688, device='cuda:0', grad_fn=<AddBackward0>)",9.922135706340377,5.989136077122728,0,0,"tensor(95304.9688, device='cuda:0', grad_fn=<AddBackward0>)",13.92769744160178,6.519730035136042,0,0,"tensor(95304.9688, device='cuda:0', grad_fn=<AddBackward0>)",18.491657397107897,6.834667928394661,0,0
1,"tensor(87334.2031, device='cuda:0', grad_fn=<AddBackward0>)",10.660734149054504,6.353170189098998,1,1,"tensor(87334.2031, device='cuda:0', grad_fn=<AddBackward0>)",15.077864293659621,6.937999011247065,1,1,"tensor(87334.2031, device='cuda:0', grad_fn=<AddBackward0>)",20.115684093437153,7.288555064260311,1,1
2,"tensor(85190.1328, device='cuda:0', grad_fn=<AddBackward0>)",11.005561735261402,6.507267334074897,2,2,"tensor(85190.1328, device='cuda:0', grad_fn=<AddBackward0>)",15.5027808676307,7.103619983403074,2,2,"tensor(85190.1328, device='cuda:0', grad_fn=<AddBackward0>)",20.651835372636263,7.459024862257858,2,2
3,"tensor(84192.4375, device='cuda:0', grad_fn=<AddBackward0>)",11.221357063403783,6.677771598071932,3,3,"tensor(84192.4375, device='cuda:0', grad_fn=<AddBackward0>)",15.740823136818689,7.275210992813886,3,3,"tensor(84192.4375, device='cuda:0', grad_fn=<AddBackward0>)",20.875417130144605,7.629280605565401,3,3
4,"tensor(83455.5234, device='cuda:0', grad_fn=<AddBackward0>)",11.28698553948832,6.619966629588431,4,3,"tensor(83455.5234, device='cuda:0', grad_fn=<AddBackward0>)",15.74972191323693,7.211217048925614,4,3,"tensor(83455.5234, device='cuda:0', grad_fn=<AddBackward0>)",20.9321468298109,7.569814138757916,4,3
5,"tensor(82986.4219, device='cuda:0', grad_fn=<AddBackward0>)",11.348164627363737,6.699777530589546,5,5,"tensor(82986.4219, device='cuda:0', grad_fn=<AddBackward0>)",15.89098998887653,7.29838400692127,5,5,"tensor(82986.4219, device='cuda:0', grad_fn=<AddBackward0>)",21.193548387096776,7.663808925728991,5,5
6,"tensor(82619.7188, device='cuda:0', grad_fn=<AddBackward0>)",11.42825361512792,6.727326659251019,6,6,"tensor(82619.7188, device='cuda:0', grad_fn=<AddBackward0>)",15.947719688542824,7.328238607270866,6,6,"tensor(82619.7188, device='cuda:0', grad_fn=<AddBackward0>)",21.40044493882091,7.704270848206793,6,6
7,"tensor(82286.8750, device='cuda:0', grad_fn=<AddBackward0>)",11.417130144605117,6.7135706340378185,6,6,"tensor(82286.8750, device='cuda:0', grad_fn=<AddBackward0>)",15.992213570634037,7.318193495418189,7,6,"tensor(82286.8750, device='cuda:0', grad_fn=<AddBackward0>)",21.402669632925473,7.690772102162251,7,6
8,"tensor(82091.0391, device='cuda:0', grad_fn=<AddBackward0>)",11.474972191323692,6.770930663700407,8,8,"tensor(82091.0391, device='cuda:0', grad_fn=<AddBackward0>)",16.123470522803114,7.389165651429278,8,8,"tensor(82091.0391, device='cuda:0', grad_fn=<AddBackward0>)",21.64849833147942,7.769167028183367,8,8
9,"tensor(81847.3906, device='cuda:0', grad_fn=<AddBackward0>)",11.484983314794215,6.7612161661104935,9,8,"tensor(81847.3906, device='cuda:0', grad_fn=<AddBackward0>)",16.171301446051167,7.3816674612002755,9,8,"tensor(81847.3906, device='cuda:0', grad_fn=<AddBackward0>)",21.63737486095662,7.7580922172750215,8,8
10,"tensor(81671.7891, device='cuda:0', grad_fn=<AddBackward0>)",11.57508342602892,6.832628846866888,10,10,"tensor(81671.7891, device='cuda:0', grad_fn=<AddBackward0>)",16.18909899888765,7.442658068047389,10,10,"tensor(81671.7891, device='cuda:0', grad_fn=<AddBackward0>)",21.64516129032258,7.816925814618983,8,10
11,"tensor(81563.6562, device='cuda:0', grad_fn=<AddBackward0>)",11.57730812013348,6.8811271783463095,11,11,"tensor(81563.6562, device='cuda:0', grad_fn=<AddBackward0>)",16.18464961067853,7.491818952275015,10,11,"tensor(81563.6562, device='cuda:0', grad_fn=<AddBackward0>)",21.704115684093438,7.8708605124765825,11,11
12,"tensor(81347.4297, device='cuda:0', grad_fn=<AddBackward0>)",11.620689655172415,6.883351872450872,12,12,"tensor(81347.4297, device='cuda:0', grad_fn=<AddBackward0>)",16.38487208008899,7.514522308738106,12,12,"tensor(81347.4297, device='cuda:0', grad_fn=<AddBackward0>)",21.867630700778644,7.8919086886430625,12,12
13,"tensor(81264.8984, device='cuda:0', grad_fn=<AddBackward0>)",11.684093437152391,6.906822395253988,13,13,"tensor(81264.8984, device='cuda:0', grad_fn=<AddBackward0>)",16.331479421579534,7.5216457439483015,12,13,"tensor(81264.8984, device='cuda:0', grad_fn=<AddBackward0>)",21.828698553948833,7.900448073178697,12,13
14,"tensor(81112.6797, device='cuda:0', grad_fn=<AddBackward0>)",11.611790878754173,6.880849091583241,13,13,"tensor(81112.6797, device='cuda:0', grad_fn=<AddBackward0>)",16.341490545050057,7.508211946254216,12,13,"tensor(81112.6797, device='cuda:0', grad_fn=<AddBackward0>)",21.82758620689655,7.887798680539196,12,13
15,"tensor(81029.4531, device='cuda:0', grad_fn=<AddBackward0>)",11.64182424916574,6.900630329996292,13,13,"tensor(81029.4531, device='cuda:0', grad_fn=<AddBackward0>)",16.363737486095662,7.525800713314619,12,15,"tensor(81029.4531, device='cuda:0', grad_fn=<AddBackward0>)",21.888765294771968,7.908145067657142,15,15
16,"tensor(80967.3281, device='cuda:0', grad_fn=<AddBackward0>)",11.680756395995552,6.91662958843159,13,16,"tensor(80967.3281, device='cuda:0', grad_fn=<AddBackward0>)",16.43159065628476,7.545423486413476,16,16,"tensor(80967.3281, device='cuda:0', grad_fn=<AddBackward0>)",21.948832035595107,7.926297184100574,16,16
17,"tensor(80897.8203, device='cuda:0', grad_fn=<AddBackward0>)",11.687430478309233,6.937467556544309,17,17,"tensor(80897.8203, device='cuda:0', grad_fn=<AddBackward0>)",16.483870967741936,7.573078552889452,17,17,"tensor(80897.8203, device='cuda:0', grad_fn=<AddBackward0>)",21.985539488320356,7.9520920312741366,17,17
18,"tensor(80847.4062, device='cuda:0', grad_fn=<AddBackward0>)",11.747497219132368,6.959844271412679,18,18,"tensor(80847.4062, device='cuda:0', grad_fn=<AddBackward0>)",16.49833147942158,7.5887524939527164,18,18,"tensor(80847.4062, device='cuda:0', grad_fn=<AddBackward0>)",21.963292547274747,7.965259099230153,17,18
