Epoch,Train Loss,Recall@5,MRR5,Best Epoch for Recall@5,Best Epoch for MRR5,Train Loss,Recall@10,MRR10,Best Epoch for Recall@10,Best Epoch for MRR10,Train Loss,Recall@20,MRR20,Best Epoch for Recall@20,Best Epoch for MRR20
0,"tensor(35858.2188, device='cuda:0', grad_fn=<AddBackward0>)",22.158301158301157,15.094594594594597,0,0,"tensor(35858.2188, device='cuda:0', grad_fn=<AddBackward0>)",27.675675675675677,15.83422657351229,0,0,"tensor(35858.2188, device='cuda:0', grad_fn=<AddBackward0>)",33.011583011583014,16.204058638164128,0,0
1,"tensor(33326.8086, device='cuda:0', grad_fn=<AddBackward0>)",22.104247104247104,14.891184041184044,0,0,"tensor(33326.8086, device='cuda:0', grad_fn=<AddBackward0>)",27.783783783783782,15.646279953422809,1,0,"tensor(33326.8086, device='cuda:0', grad_fn=<AddBackward0>)",33.28957528957529,16.028025901262303,1,0
2,"tensor(32348.1934, device='cuda:0', grad_fn=<AddBackward0>)",22.52123552123552,15.181209781209784,2,2,"tensor(32348.1934, device='cuda:0', grad_fn=<AddBackward0>)",27.853281853281853,15.89316816816817,2,2,"tensor(32348.1934, device='cuda:0', grad_fn=<AddBackward0>)",33.74903474903475,16.30004496431962,2,2
3,"tensor(31711.5332, device='cuda:0', grad_fn=<AddBackward0>)",22.45945945945946,15.2032175032175,2,3,"tensor(31711.5332, device='cuda:0', grad_fn=<AddBackward0>)",28.011583011583014,15.940059447202307,3,3,"tensor(31711.5332, device='cuda:0', grad_fn=<AddBackward0>)",33.83783783783784,16.347296064058558,3,3
4,"tensor(31207.1504, device='cuda:0', grad_fn=<AddBackward0>)",22.53281853281853,15.19099099099099,4,3,"tensor(31207.1504, device='cuda:0', grad_fn=<AddBackward0>)",28.0965250965251,15.929506036648894,4,3,"tensor(31207.1504, device='cuda:0', grad_fn=<AddBackward0>)",33.768339768339764,16.323574561096674,3,3
5,"tensor(30827.2715, device='cuda:0', grad_fn=<AddBackward0>)",22.56756756756757,15.248712998713,5,5,"tensor(30827.2715, device='cuda:0', grad_fn=<AddBackward0>)",28.29343629343629,16.008072868787156,5,5,"tensor(30827.2715, device='cuda:0', grad_fn=<AddBackward0>)",34.100386100386096,16.411296989873946,5,5
6,"tensor(30505.5879, device='cuda:0', grad_fn=<AddBackward0>)",22.652509652509654,15.13030888030888,6,5,"tensor(30505.5879, device='cuda:0', grad_fn=<AddBackward0>)",28.36293436293436,15.894052215480786,6,5,"tensor(30505.5879, device='cuda:0', grad_fn=<AddBackward0>)",34.034749034749034,16.28917361604226,5,5
7,"tensor(30229.9629, device='cuda:0', grad_fn=<AddBackward0>)",22.447876447876446,15.188481338481342,6,5,"tensor(30229.9629, device='cuda:0', grad_fn=<AddBackward0>)",28.262548262548265,15.968480725623582,6,5,"tensor(30229.9629, device='cuda:0', grad_fn=<AddBackward0>)",34.11196911196911,16.37542934643775,7,5
8,"tensor(29974.7207, device='cuda:0', grad_fn=<AddBackward0>)",22.401544401544403,15.032368082368084,6,5,"tensor(29974.7207, device='cuda:0', grad_fn=<AddBackward0>)",28.123552123552127,15.797891769320344,6,5,"tensor(29974.7207, device='cuda:0', grad_fn=<AddBackward0>)",34.019305019305015,16.20935763373844,7,5
9,"tensor(29850.3867, device='cuda:0', grad_fn=<AddBackward0>)",22.243243243243242,14.905727155727156,6,5,"tensor(29850.3867, device='cuda:0', grad_fn=<AddBackward0>)",28.00772200772201,15.673786541643683,6,5,"tensor(29850.3867, device='cuda:0', grad_fn=<AddBackward0>)",33.7027027027027,16.071833936932343,7,5
