Epoch,Train Loss,Recall@5,MRR5,Best Epoch for Recall@5,Best Epoch for MRR5,Train Loss,Recall@10,MRR10,Best Epoch for Recall@10,Best Epoch for MRR10,Train Loss,Recall@20,MRR20,Best Epoch for Recall@20,Best Epoch for MRR20
18,"tensor(16804.1758, device='cuda:0', grad_fn=<AddBackward0>)",18.16216216216216,11.852252252252253,7,3,"tensor(16804.1758, device='cuda:0', grad_fn=<AddBackward0>)",22.930501930501933,12.48957528957529,7,3,"tensor(16804.1758, device='cuda:0', grad_fn=<AddBackward0>)",27.965250965250966,12.83950231153349,7,3
19,"tensor(16723.4453, device='cuda:0', grad_fn=<AddBackward0>)",18.216216216216218,11.819176319176318,7,3,"tensor(16723.4453, device='cuda:0', grad_fn=<AddBackward0>)",22.969111969111967,12.451467794324937,7,3,"tensor(16723.4453, device='cuda:0', grad_fn=<AddBackward0>)",27.996138996138995,12.800785718001551,7,3
20,"tensor(16674.2695, device='cuda:0', grad_fn=<AddBackward0>)",18.030888030888033,11.7498712998713,7,3,"tensor(16674.2695, device='cuda:0', grad_fn=<AddBackward0>)",22.660231660231663,12.367782067782066,7,3,"tensor(16674.2695, device='cuda:0', grad_fn=<AddBackward0>)",27.725868725868725,12.719072724103686,7,3
21,"tensor(16594.9609, device='cuda:0', grad_fn=<AddBackward0>)",17.965250965250963,11.61164736164736,7,3,"tensor(16594.9609, device='cuda:0', grad_fn=<AddBackward0>)",22.7992277992278,12.255872709444136,7,3,"tensor(16594.9609, device='cuda:0', grad_fn=<AddBackward0>)",27.687258687258687,12.594079542575784,7,3
22,"tensor(16533.2559, device='cuda:0', grad_fn=<AddBackward0>)",17.857142857142858,11.655148005148003,7,3,"tensor(16533.2559, device='cuda:0', grad_fn=<AddBackward0>)",22.625482625482626,12.292596678310964,7,3,"tensor(16533.2559, device='cuda:0', grad_fn=<AddBackward0>)",27.474903474903474,12.627060227563321,7,3
23,"tensor(16467.0234, device='cuda:0', grad_fn=<AddBackward0>)",17.328185328185327,11.343178893178893,7,3,"tensor(16467.0234, device='cuda:0', grad_fn=<AddBackward0>)",21.93050193050193,11.96083072868787,7,3,"tensor(16467.0234, device='cuda:0', grad_fn=<AddBackward0>)",26.73745173745174,12.297500326298426,7,3
24,"tensor(16403.9512, device='cuda:0', grad_fn=<AddBackward0>)",17.6988416988417,11.396267696267696,7,3,"tensor(16403.9512, device='cuda:0', grad_fn=<AddBackward0>)",22.316602316602317,12.013917999632284,7,3,"tensor(16403.9512, device='cuda:0', grad_fn=<AddBackward0>)",27.17374517374517,12.352120806162159,7,3
25,"tensor(16363.2090, device='cuda:0', grad_fn=<AddBackward0>)",17.71428571428571,11.532689832689833,7,3,"tensor(16363.2090, device='cuda:0', grad_fn=<AddBackward0>)",22.432432432432435,12.162998712998712,7,3,"tensor(16363.2090, device='cuda:0', grad_fn=<AddBackward0>)",27.374517374517378,12.508393312478894,7,3
26,"tensor(16296.2422, device='cuda:0', grad_fn=<AddBackward0>)",17.409266409266408,11.356628056628056,7,3,"tensor(16296.2422, device='cuda:0', grad_fn=<AddBackward0>)",22.11969111969112,11.984752099037815,7,3,"tensor(16296.2422, device='cuda:0', grad_fn=<AddBackward0>)",27.054054054054056,12.32579937058597,7,3
27,"tensor(16252.4414, device='cuda:0', grad_fn=<AddBackward0>)",17.355212355212355,11.201930501930502,7,3,"tensor(16252.4414, device='cuda:0', grad_fn=<AddBackward0>)",22.162162162162165,11.846002635288349,7,3,"tensor(16252.4414, device='cuda:0', grad_fn=<AddBackward0>)",27.03088803088803,12.183039202875559,7,3
28,"tensor(16201.2324, device='cuda:0', grad_fn=<AddBackward0>)",17.548262548262546,11.327799227799225,7,3,"tensor(16201.2324, device='cuda:0', grad_fn=<AddBackward0>)",22.212355212355213,11.952739474168045,7,3,"tensor(16201.2324, device='cuda:0', grad_fn=<AddBackward0>)",27.088803088803086,12.291686643140643,7,3
29,"tensor(16151.9902, device='cuda:0', grad_fn=<AddBackward0>)",17.16988416988417,11.103153153153153,7,3,"tensor(16151.9902, device='cuda:0', grad_fn=<AddBackward0>)",21.876447876447877,11.735593246307532,7,3,"tensor(16151.9902, device='cuda:0', grad_fn=<AddBackward0>)",26.640926640926644,12.065998722583197,7,3
